,Generator,Time,Value,Zones,Type
18342,COYOTE_SPRINGS_2_GEN_1,199,0,PNW,Gas
18343,COYOTE_SPRINGS_2_GEN_1,200,0,PNW,Gas
18344,COYOTE_SPRINGS_2_GEN_1,201,0,PNW,Gas
18345,COYOTE_SPRINGS_2_GEN_1,202,0,PNW,Gas
18346,COYOTE_SPRINGS_2_GEN_1,203,0,PNW,Gas
18347,COYOTE_SPRINGS_2_GEN_1,204,0,PNW,Gas
18348,COYOTE_SPRINGS_2_GEN_1,205,0,PNW,Gas
18349,COYOTE_SPRINGS_2_GEN_1,206,0,PNW,Gas
18350,COYOTE_SPRINGS_2_GEN_1,207,0,PNW,Gas
18351,COYOTE_SPRINGS_2_GEN_1,208,0,PNW,Gas
18352,COYOTE_SPRINGS_2_GEN_1,209,0,PNW,Gas
18353,COYOTE_SPRINGS_2_GEN_1,210,0,PNW,Gas
18354,COYOTE_SPRINGS_2_GEN_1,211,0,PNW,Gas
18355,COYOTE_SPRINGS_2_GEN_1,212,0,PNW,Gas
18356,COYOTE_SPRINGS_2_GEN_1,213,0,PNW,Gas
18357,COYOTE_SPRINGS_2_GEN_1,214,0,PNW,Gas
18358,COYOTE_SPRINGS_2_GEN_1,215,0,PNW,Gas
18359,COYOTE_SPRINGS_2_GEN_1,216,0,PNW,Gas
18360,PORT_WESTWARD_1_GEN_1,193,0,PNW,Gas
18361,PORT_WESTWARD_1_GEN_1,194,0,PNW,Gas
18362,PORT_WESTWARD_1_GEN_1,195,0,PNW,Gas
18363,PORT_WESTWARD_1_GEN_1,196,0,PNW,Gas
18364,PORT_WESTWARD_1_GEN_1,197,0,PNW,Gas
18365,PORT_WESTWARD_1_GEN_1,198,0,PNW,Gas
18366,PORT_WESTWARD_1_GEN_1,199,0,PNW,Gas
18367,PORT_WESTWARD_1_GEN_1,200,0,PNW,Gas
18368,PORT_WESTWARD_1_GEN_1,201,0,PNW,Gas
18369,PORT_WESTWARD_1_GEN_1,202,0,PNW,Gas
18370,PORT_WESTWARD_1_GEN_1,203,0,PNW,Gas
18371,PORT_WESTWARD_1_GEN_1,204,0,PNW,Gas
18372,PORT_WESTWARD_1_GEN_1,205,0,PNW,Gas
18373,PORT_WESTWARD_1_GEN_1,206,0,PNW,Gas
18374,PORT_WESTWARD_1_GEN_1,207,0,PNW,Gas
18375,PORT_WESTWARD_1_GEN_1,208,0,PNW,Gas
18376,PORT_WESTWARD_1_GEN_1,209,0,PNW,Gas
18377,PORT_WESTWARD_1_GEN_1,210,0,PNW,Gas
18378,PORT_WESTWARD_1_GEN_1,211,0,PNW,Gas
18379,PORT_WESTWARD_1_GEN_1,212,0,PNW,Gas
18380,PORT_WESTWARD_1_GEN_1,213,0,PNW,Gas
18381,PORT_WESTWARD_1_GEN_1,214,0,PNW,Gas
18382,PORT_WESTWARD_1_GEN_1,215,0,PNW,Gas
18383,PORT_WESTWARD_1_GEN_1,216,0,PNW,Gas
18384,PORT_WESTWARD_1_GEN_2,193,0,PNW,Gas
18385,PORT_WESTWARD_1_GEN_2,194,0,PNW,Gas
18386,PORT_WESTWARD_1_GEN_2,195,0,PNW,Gas
18387,PORT_WESTWARD_1_GEN_2,196,0,PNW,Gas
18388,PORT_WESTWARD_1_GEN_2,197,0,PNW,Gas
18389,PORT_WESTWARD_1_GEN_2,198,0,PNW,Gas
18390,PORT_WESTWARD_1_GEN_2,199,0,PNW,Gas
18391,PORT_WESTWARD_1_GEN_2,200,0,PNW,Gas
18392,PORT_WESTWARD_1_GEN_2,201,0,PNW,Gas
18393,PORT_WESTWARD_1_GEN_2,202,0,PNW,Gas
18394,PORT_WESTWARD_1_GEN_2,203,0,PNW,Gas
18395,PORT_WESTWARD_1_GEN_2,204,0,PNW,Gas
18396,PORT_WESTWARD_1_GEN_2,205,0,PNW,Gas
18397,PORT_WESTWARD_1_GEN_2,206,0,PNW,Gas
18398,PORT_WESTWARD_1_GEN_2,207,0,PNW,Gas
18399,PORT_WESTWARD_1_GEN_2,208,0,PNW,Gas
18400,PORT_WESTWARD_1_GEN_2,209,0,PNW,Gas
18401,PORT_WESTWARD_1_GEN_2,210,0,PNW,Gas
18402,PORT_WESTWARD_1_GEN_2,211,0,PNW,Gas
18403,PORT_WESTWARD_1_GEN_2,212,0,PNW,Gas
18404,PORT_WESTWARD_1_GEN_2,213,0,PNW,Gas
18405,PORT_WESTWARD_1_GEN_2,214,0,PNW,Gas
18406,PORT_WESTWARD_1_GEN_2,215,0,PNW,Gas
18407,PORT_WESTWARD_1_GEN_2,216,0,PNW,Gas
18408,ALDEN_BAILEY_LOKI,193,0,PNW,Gas
18409,ALDEN_BAILEY_LOKI,194,0,PNW,Gas
18410,ALDEN_BAILEY_LOKI,195,0,PNW,Gas
18411,ALDEN_BAILEY_LOKI,196,0,PNW,Gas
18412,ALDEN_BAILEY_LOKI,197,0,PNW,Gas
18413,ALDEN_BAILEY_LOKI,198,0,PNW,Gas
18414,ALDEN_BAILEY_LOKI,199,0,PNW,Gas
18415,ALDEN_BAILEY_LOKI,200,0,PNW,Gas
18416,ALDEN_BAILEY_LOKI,201,0,PNW,Gas
18417,ALDEN_BAILEY_LOKI,202,0,PNW,Gas
18418,ALDEN_BAILEY_LOKI,203,0,PNW,Gas
18419,ALDEN_BAILEY_LOKI,204,0,PNW,Gas
18420,ALDEN_BAILEY_LOKI,205,0,PNW,Gas
18421,ALDEN_BAILEY_LOKI,206,0,PNW,Gas
18422,ALDEN_BAILEY_LOKI,207,0,PNW,Gas
18423,ALDEN_BAILEY_LOKI,208,0,PNW,Gas
18424,ALDEN_BAILEY_LOKI,209,0,PNW,Gas
18425,ALDEN_BAILEY_LOKI,210,0,PNW,Gas
18426,ALDEN_BAILEY_LOKI,211,0,PNW,Gas
18427,ALDEN_BAILEY_LOKI,212,0,PNW,Gas
18428,ALDEN_BAILEY_LOKI,213,0,PNW,Gas
18429,ALDEN_BAILEY_LOKI,214,0,PNW,Gas
18430,ALDEN_BAILEY_LOKI,215,0,PNW,Gas
18431,ALDEN_BAILEY_LOKI,216,0,PNW,Gas
18432,RATHDRUMPWR_STG1,193,0,PNW,Gas
18433,RATHDRUMPWR_STG1,194,0,PNW,Gas
18434,RATHDRUMPWR_STG1,195,0,PNW,Gas
18435,RATHDRUMPWR_STG1,196,0,PNW,Gas
18436,RATHDRUMPWR_STG1,197,0,PNW,Gas
18437,RATHDRUMPWR_STG1,198,0,PNW,Gas
18438,RATHDRUMPWR_STG1,199,0,PNW,Gas
18439,RATHDRUMPWR_STG1,200,0,PNW,Gas
18440,RATHDRUMPWR_STG1,201,0,PNW,Gas
18441,RATHDRUMPWR_STG1,202,0,PNW,Gas
18442,RATHDRUMPWR_STG1,203,0,PNW,Gas
18443,RATHDRUMPWR_STG1,204,0,PNW,Gas
18444,RATHDRUMPWR_STG1,205,0,PNW,Gas
18445,RATHDRUMPWR_STG1,206,0,PNW,Gas
18446,RATHDRUMPWR_STG1,207,0,PNW,Gas
18447,RATHDRUMPWR_STG1,208,0,PNW,Gas
18448,RATHDRUMPWR_STG1,209,0,PNW,Gas
18449,RATHDRUMPWR_STG1,210,0,PNW,Gas
18450,RATHDRUMPWR_STG1,211,0,PNW,Gas
18451,RATHDRUMPWR_STG1,212,0,PNW,Gas
18452,RATHDRUMPWR_STG1,213,0,PNW,Gas
18453,RATHDRUMPWR_STG1,214,0,PNW,Gas
18454,RATHDRUMPWR_STG1,215,0,PNW,Gas
18455,RATHDRUMPWR_STG1,216,0,PNW,Gas
18456,HERMISTON_4,193,0,PNW,Gas
18457,HERMISTON_4,194,0,PNW,Gas
18458,HERMISTON_4,195,0,PNW,Gas
18459,HERMISTON_4,196,0,PNW,Gas
18460,HERMISTON_4,197,0,PNW,Gas
18461,HERMISTON_4,198,0,PNW,Gas
18462,HERMISTON_4,199,0,PNW,Gas
18463,HERMISTON_4,200,0,PNW,Gas
18464,HERMISTON_4,201,0,PNW,Gas
18465,HERMISTON_4,202,0,PNW,Gas
18466,HERMISTON_4,203,0,PNW,Gas
18467,HERMISTON_4,204,0,PNW,Gas
18468,HERMISTON_4,205,0,PNW,Gas
18469,HERMISTON_4,206,0,PNW,Gas
18470,HERMISTON_4,207,0,PNW,Gas
18471,HERMISTON_4,208,0,PNW,Gas
18472,HERMISTON_4,209,0,PNW,Gas
18473,HERMISTON_4,210,0,PNW,Gas
18474,HERMISTON_4,211,0,PNW,Gas
18475,HERMISTON_4,212,0,PNW,Gas
18476,HERMISTON_4,213,0,PNW,Gas
18477,HERMISTON_4,214,0,PNW,Gas
18478,HERMISTON_4,215,0,PNW,Gas
18479,HERMISTON_4,216,0,PNW,Gas
18480,HERMISTON_3,193,0,PNW,Gas
18481,HERMISTON_3,194,0,PNW,Gas
18482,HERMISTON_3,195,0,PNW,Gas
18483,HERMISTON_3,196,0,PNW,Gas
18484,HERMISTON_3,197,0,PNW,Gas
18485,HERMISTON_3,198,0,PNW,Gas
18486,HERMISTON_3,199,0,PNW,Gas
18487,HERMISTON_3,200,0,PNW,Gas
18488,HERMISTON_3,201,0,PNW,Gas
18489,HERMISTON_3,202,0,PNW,Gas
18490,HERMISTON_3,203,0,PNW,Gas
18491,HERMISTON_3,204,0,PNW,Gas
18492,HERMISTON_3,205,0,PNW,Gas
18493,HERMISTON_3,206,0,PNW,Gas
18494,HERMISTON_3,207,0,PNW,Gas
18495,HERMISTON_3,208,0,PNW,Gas
18496,HERMISTON_3,209,0,PNW,Gas
18497,HERMISTON_3,210,0,PNW,Gas
18498,HERMISTON_3,211,0,PNW,Gas
18499,HERMISTON_3,212,0,PNW,Gas
18500,HERMISTON_3,213,0,PNW,Gas
18501,HERMISTON_3,214,0,PNW,Gas
18502,HERMISTON_3,215,0,PNW,Gas
18503,HERMISTON_3,216,0,PNW,Gas
18504,HERMISTON_2,193,0,PNW,Gas
18505,HERMISTON_2,194,0,PNW,Gas
18506,HERMISTON_2,195,0,PNW,Gas
18507,HERMISTON_2,196,0,PNW,Gas
18508,HERMISTON_2,197,0,PNW,Gas
18509,HERMISTON_2,198,0,PNW,Gas
18510,HERMISTON_2,199,0,PNW,Gas
18511,HERMISTON_2,200,0,PNW,Gas
18512,HERMISTON_2,201,0,PNW,Gas
18513,HERMISTON_2,202,0,PNW,Gas
18514,HERMISTON_2,203,0,PNW,Gas
18515,HERMISTON_2,204,0,PNW,Gas
18516,HERMISTON_2,205,0,PNW,Gas
18517,HERMISTON_2,206,0,PNW,Gas
18518,HERMISTON_2,207,0,PNW,Gas
18519,HERMISTON_2,208,0,PNW,Gas
18520,HERMISTON_2,209,0,PNW,Gas
18521,HERMISTON_2,210,0,PNW,Gas
18522,HERMISTON_2,211,0,PNW,Gas
18523,HERMISTON_2,212,0,PNW,Gas
18524,HERMISTON_2,213,0,PNW,Gas
18525,HERMISTON_2,214,0,PNW,Gas
18526,HERMISTON_2,215,0,PNW,Gas
18527,HERMISTON_2,216,0,PNW,Gas
18528,HERMISTON_1,193,0,PNW,Gas
18529,HERMISTON_1,194,0,PNW,Gas
18530,HERMISTON_1,195,0,PNW,Gas
18531,HERMISTON_1,196,0,PNW,Gas
18532,HERMISTON_1,197,0,PNW,Gas
18533,HERMISTON_1,198,0,PNW,Gas
18534,HERMISTON_1,199,0,PNW,Gas
18535,HERMISTON_1,200,0,PNW,Gas
18536,HERMISTON_1,201,0,PNW,Gas
18537,HERMISTON_1,202,0,PNW,Gas
18538,HERMISTON_1,203,0,PNW,Gas
18539,HERMISTON_1,204,0,PNW,Gas
18540,HERMISTON_1,205,0,PNW,Gas
18541,HERMISTON_1,206,0,PNW,Gas
18542,HERMISTON_1,207,0,PNW,Gas
18543,HERMISTON_1,208,0,PNW,Gas
18544,HERMISTON_1,209,0,PNW,Gas
18545,HERMISTON_1,210,0,PNW,Gas
18546,HERMISTON_1,211,0,PNW,Gas
18547,HERMISTON_1,212,0,PNW,Gas
18548,HERMISTON_1,213,0,PNW,Gas
18549,HERMISTON_1,214,0,PNW,Gas
18550,HERMISTON_1,215,0,PNW,Gas
18551,HERMISTON_1,216,0,PNW,Gas
18552,HERMISTON_PWR_STG1,193,0,PNW,Gas
18553,HERMISTON_PWR_STG1,194,0,PNW,Gas
18554,HERMISTON_PWR_STG1,195,0,PNW,Gas
18555,HERMISTON_PWR_STG1,196,0,PNW,Gas
18556,HERMISTON_PWR_STG1,197,0,PNW,Gas
18557,HERMISTON_PWR_STG1,198,0,PNW,Gas
18558,HERMISTON_PWR_STG1,199,0,PNW,Gas
18559,HERMISTON_PWR_STG1,200,0,PNW,Gas
18560,HERMISTON_PWR_STG1,201,0,PNW,Gas
18561,HERMISTON_PWR_STG1,202,0,PNW,Gas
18562,HERMISTON_PWR_STG1,203,0,PNW,Gas
18563,HERMISTON_PWR_STG1,204,0,PNW,Gas
18564,HERMISTON_PWR_STG1,205,0,PNW,Gas
18565,HERMISTON_PWR_STG1,206,0,PNW,Gas
18566,HERMISTON_PWR_STG1,207,0,PNW,Gas
18567,HERMISTON_PWR_STG1,208,0,PNW,Gas
18568,HERMISTON_PWR_STG1,209,0,PNW,Gas
18569,HERMISTON_PWR_STG1,210,0,PNW,Gas
18570,HERMISTON_PWR_STG1,211,0,PNW,Gas
18571,HERMISTON_PWR_STG1,212,0,PNW,Gas
18572,HERMISTON_PWR_STG1,213,0,PNW,Gas
18573,HERMISTON_PWR_STG1,214,0,PNW,Gas
18574,HERMISTON_PWR_STG1,215,0,PNW,Gas
18575,HERMISTON_PWR_STG1,216,0,PNW,Gas
18576,GRAND_COULEE_PS,193,0,PNW,PSH
18577,GRAND_COULEE_PS,194,0,PNW,PSH
18578,GRAND_COULEE_PS,195,0,PNW,PSH
18579,GRAND_COULEE_PS,196,0,PNW,PSH
18580,GRAND_COULEE_PS,197,0,PNW,PSH
18581,GRAND_COULEE_PS,198,0,PNW,PSH
18582,GRAND_COULEE_PS,199,0,PNW,PSH
18583,GRAND_COULEE_PS,200,0,PNW,PSH
18584,GRAND_COULEE_PS,201,0,PNW,PSH
18585,GRAND_COULEE_PS,202,0,PNW,PSH
18586,GRAND_COULEE_PS,203,0,PNW,PSH
18587,GRAND_COULEE_PS,204,0,PNW,PSH
18588,GRAND_COULEE_PS,205,0,PNW,PSH
18589,GRAND_COULEE_PS,206,0,PNW,PSH
18590,GRAND_COULEE_PS,207,0,PNW,PSH
18591,GRAND_COULEE_PS,208,0,PNW,PSH
18592,GRAND_COULEE_PS,209,0,PNW,PSH
18593,GRAND_COULEE_PS,210,0,PNW,PSH
18594,GRAND_COULEE_PS,211,0,PNW,PSH
18595,GRAND_COULEE_PS,212,0,PNW,PSH
18596,GRAND_COULEE_PS,213,0,PNW,PSH
18597,GRAND_COULEE_PS,214,0,PNW,PSH
18598,GRAND_COULEE_PS,215,0,PNW,PSH
18599,GRAND_COULEE_PS,216,0,PNW,PSH
18600,FREDERICKSON_PWR_FICT,193,0,PNW,Gas
18601,FREDERICKSON_PWR_FICT,194,0,PNW,Gas
18602,FREDERICKSON_PWR_FICT,195,0,PNW,Gas
18603,FREDERICKSON_PWR_FICT,196,0,PNW,Gas
18604,FREDERICKSON_PWR_FICT,197,0,PNW,Gas
18605,FREDERICKSON_PWR_FICT,198,0,PNW,Gas
18606,FREDERICKSON_PWR_FICT,199,0,PNW,Gas
18607,FREDERICKSON_PWR_FICT,200,0,PNW,Gas
18608,FREDERICKSON_PWR_FICT,201,0,PNW,Gas
18609,FREDERICKSON_PWR_FICT,202,0,PNW,Gas
18610,FREDERICKSON_PWR_FICT,203,0,PNW,Gas
18611,FREDERICKSON_PWR_FICT,204,0,PNW,Gas
18612,FREDERICKSON_PWR_FICT,205,0,PNW,Gas
18613,FREDERICKSON_PWR_FICT,206,0,PNW,Gas
18614,FREDERICKSON_PWR_FICT,207,0,PNW,Gas
18615,FREDERICKSON_PWR_FICT,208,0,PNW,Gas
18616,FREDERICKSON_PWR_FICT,209,0,PNW,Gas
18617,FREDERICKSON_PWR_FICT,210,0,PNW,Gas
18618,FREDERICKSON_PWR_FICT,211,0,PNW,Gas
18619,FREDERICKSON_PWR_FICT,212,0,PNW,Gas
18620,FREDERICKSON_PWR_FICT,213,0,PNW,Gas
18621,FREDERICKSON_PWR_FICT,214,0,PNW,Gas
18622,FREDERICKSON_PWR_FICT,215,0,PNW,Gas
18623,FREDERICKSON_PWR_FICT,216,0,PNW,Gas
18624,MARCH_POINT_GTG1,193,0,PNW,Gas
18625,MARCH_POINT_GTG1,194,0,PNW,Gas
18626,MARCH_POINT_GTG1,195,0,PNW,Gas
18627,MARCH_POINT_GTG1,196,0,PNW,Gas
18628,MARCH_POINT_GTG1,197,0,PNW,Gas
18629,MARCH_POINT_GTG1,198,0,PNW,Gas
18630,MARCH_POINT_GTG1,199,0,PNW,Gas
18631,MARCH_POINT_GTG1,200,0,PNW,Gas
18632,MARCH_POINT_GTG1,201,0,PNW,Gas
18633,MARCH_POINT_GTG1,202,0,PNW,Gas
18634,MARCH_POINT_GTG1,203,0,PNW,Gas
18635,MARCH_POINT_GTG1,204,0,PNW,Gas
18636,MARCH_POINT_GTG1,205,0,PNW,Gas
18637,MARCH_POINT_GTG1,206,0,PNW,Gas
18638,MARCH_POINT_GTG1,207,0,PNW,Gas
18639,MARCH_POINT_GTG1,208,0,PNW,Gas
18640,MARCH_POINT_GTG1,209,0,PNW,Gas
18641,MARCH_POINT_GTG1,210,0,PNW,Gas
18642,MARCH_POINT_GTG1,211,0,PNW,Gas
18643,MARCH_POINT_GTG1,212,0,PNW,Gas
18644,MARCH_POINT_GTG1,213,0,PNW,Gas
18645,MARCH_POINT_GTG1,214,0,PNW,Gas
18646,MARCH_POINT_GTG1,215,0,PNW,Gas
18647,MARCH_POINT_GTG1,216,0,PNW,Gas
18648,MARCH_POINT_GTG3,193,0,PNW,Gas
18649,MARCH_POINT_GTG3,194,0,PNW,Gas
18650,MARCH_POINT_GTG3,195,0,PNW,Gas
18651,MARCH_POINT_GTG3,196,0,PNW,Gas
18652,MARCH_POINT_GTG3,197,0,PNW,Gas
18653,MARCH_POINT_GTG3,198,0,PNW,Gas
18654,MARCH_POINT_GTG3,199,0,PNW,Gas
18655,MARCH_POINT_GTG3,200,0,PNW,Gas
18656,MARCH_POINT_GTG3,201,0,PNW,Gas
18657,MARCH_POINT_GTG3,202,0,PNW,Gas
18658,MARCH_POINT_GTG3,203,0,PNW,Gas
18659,MARCH_POINT_GTG3,204,0,PNW,Gas
18660,MARCH_POINT_GTG3,205,0,PNW,Gas
18661,MARCH_POINT_GTG3,206,0,PNW,Gas
18662,MARCH_POINT_GTG3,207,0,PNW,Gas
18663,MARCH_POINT_GTG3,208,0,PNW,Gas
18664,MARCH_POINT_GTG3,209,0,PNW,Gas
18665,MARCH_POINT_GTG3,210,0,PNW,Gas
18666,MARCH_POINT_GTG3,211,0,PNW,Gas
18667,MARCH_POINT_GTG3,212,0,PNW,Gas
18668,MARCH_POINT_GTG3,213,0,PNW,Gas
18669,MARCH_POINT_GTG3,214,0,PNW,Gas
18670,MARCH_POINT_GTG3,215,0,PNW,Gas
18671,MARCH_POINT_GTG3,216,0,PNW,Gas
18672,MARCH_POINT_GTG2,193,0,PNW,Gas
18673,MARCH_POINT_GTG2,194,0,PNW,Gas
18674,MARCH_POINT_GTG2,195,0,PNW,Gas
18675,MARCH_POINT_GTG2,196,0,PNW,Gas
18676,MARCH_POINT_GTG2,197,0,PNW,Gas
18677,MARCH_POINT_GTG2,198,0,PNW,Gas
18678,MARCH_POINT_GTG2,199,0,PNW,Gas
18679,MARCH_POINT_GTG2,200,0,PNW,Gas
18680,MARCH_POINT_GTG2,201,0,PNW,Gas
18681,MARCH_POINT_GTG2,202,0,PNW,Gas
18682,MARCH_POINT_GTG2,203,0,PNW,Gas
18683,MARCH_POINT_GTG2,204,0,PNW,Gas
18684,MARCH_POINT_GTG2,205,0,PNW,Gas
18685,MARCH_POINT_GTG2,206,0,PNW,Gas
18686,MARCH_POINT_GTG2,207,0,PNW,Gas
18687,MARCH_POINT_GTG2,208,0,PNW,Gas
18688,MARCH_POINT_GTG2,209,0,PNW,Gas
18689,MARCH_POINT_GTG2,210,0,PNW,Gas
18690,MARCH_POINT_GTG2,211,0,PNW,Gas
18691,MARCH_POINT_GTG2,212,0,PNW,Gas
18692,MARCH_POINT_GTG2,213,0,PNW,Gas
18693,MARCH_POINT_GTG2,214,0,PNW,Gas
18694,MARCH_POINT_GTG2,215,0,PNW,Gas
18695,MARCH_POINT_GTG2,216,0,PNW,Gas
18696,TRANSALTA_CENTRALIA_1,193,0,PNW,Coal
18697,TRANSALTA_CENTRALIA_1,194,0,PNW,Coal
18698,TRANSALTA_CENTRALIA_1,195,0,PNW,Coal
18699,TRANSALTA_CENTRALIA_1,196,0,PNW,Coal
18700,TRANSALTA_CENTRALIA_1,197,0,PNW,Coal
18701,TRANSALTA_CENTRALIA_1,198,0,PNW,Coal
18702,TRANSALTA_CENTRALIA_1,199,0,PNW,Coal
18703,TRANSALTA_CENTRALIA_1,200,0,PNW,Coal
18704,TRANSALTA_CENTRALIA_1,201,0,PNW,Coal
18705,TRANSALTA_CENTRALIA_1,202,0,PNW,Coal
18706,TRANSALTA_CENTRALIA_1,203,0,PNW,Coal
18707,TRANSALTA_CENTRALIA_1,204,0,PNW,Coal
18708,TRANSALTA_CENTRALIA_1,205,0,PNW,Coal
18709,TRANSALTA_CENTRALIA_1,206,0,PNW,Coal
18710,TRANSALTA_CENTRALIA_1,207,0,PNW,Coal
18711,TRANSALTA_CENTRALIA_1,208,0,PNW,Coal
18712,TRANSALTA_CENTRALIA_1,209,0,PNW,Coal
18713,TRANSALTA_CENTRALIA_1,210,0,PNW,Coal
18714,TRANSALTA_CENTRALIA_1,211,0,PNW,Coal
18715,TRANSALTA_CENTRALIA_1,212,0,PNW,Coal
18716,TRANSALTA_CENTRALIA_1,213,0,PNW,Coal
18717,TRANSALTA_CENTRALIA_1,214,0,PNW,Coal
18718,TRANSALTA_CENTRALIA_1,215,0,PNW,Coal
18719,TRANSALTA_CENTRALIA_1,216,0,PNW,Coal
18720,TRANSALTA_CENTRALIA_2,193,0,PNW,Coal
18721,TRANSALTA_CENTRALIA_2,194,0,PNW,Coal
18722,TRANSALTA_CENTRALIA_2,195,0,PNW,Coal
18723,TRANSALTA_CENTRALIA_2,196,0,PNW,Coal
18724,TRANSALTA_CENTRALIA_2,197,0,PNW,Coal
18725,TRANSALTA_CENTRALIA_2,198,0,PNW,Coal
18726,TRANSALTA_CENTRALIA_2,199,0,PNW,Coal
18727,TRANSALTA_CENTRALIA_2,200,0,PNW,Coal
18728,TRANSALTA_CENTRALIA_2,201,0,PNW,Coal
18729,TRANSALTA_CENTRALIA_2,202,0,PNW,Coal
18730,TRANSALTA_CENTRALIA_2,203,0,PNW,Coal
18731,TRANSALTA_CENTRALIA_2,204,0,PNW,Coal
18732,TRANSALTA_CENTRALIA_2,205,0,PNW,Coal
18733,TRANSALTA_CENTRALIA_2,206,0,PNW,Coal
18734,TRANSALTA_CENTRALIA_2,207,0,PNW,Coal
18735,TRANSALTA_CENTRALIA_2,208,0,PNW,Coal
18736,TRANSALTA_CENTRALIA_2,209,0,PNW,Coal
18737,TRANSALTA_CENTRALIA_2,210,0,PNW,Coal
18738,TRANSALTA_CENTRALIA_2,211,0,PNW,Coal
18739,TRANSALTA_CENTRALIA_2,212,0,PNW,Coal
18740,TRANSALTA_CENTRALIA_2,213,0,PNW,Coal
18741,TRANSALTA_CENTRALIA_2,214,0,PNW,Coal
18742,TRANSALTA_CENTRALIA_2,215,0,PNW,Coal
18743,TRANSALTA_CENTRALIA_2,216,0,PNW,Coal
18744,RIVER_ROAD,193,0,PNW,Gas
18745,RIVER_ROAD,194,0,PNW,Gas
18746,RIVER_ROAD,195,0,PNW,Gas
18747,RIVER_ROAD,196,0,PNW,Gas
18748,RIVER_ROAD,197,0,PNW,Gas
18749,RIVER_ROAD,198,0,PNW,Gas
18750,RIVER_ROAD,199,0,PNW,Gas
18751,RIVER_ROAD,200,0,PNW,Gas
18752,RIVER_ROAD,201,0,PNW,Gas
18753,RIVER_ROAD,202,0,PNW,Gas
18754,RIVER_ROAD,203,0,PNW,Gas
18755,RIVER_ROAD,204,0,PNW,Gas
18756,RIVER_ROAD,205,0,PNW,Gas
18757,RIVER_ROAD,206,0,PNW,Gas
18758,RIVER_ROAD,207,0,PNW,Gas
18759,RIVER_ROAD,208,0,PNW,Gas
18760,RIVER_ROAD,209,0,PNW,Gas
18761,RIVER_ROAD,210,0,PNW,Gas
18762,RIVER_ROAD,211,0,PNW,Gas
18763,RIVER_ROAD,212,0,PNW,Gas
18764,RIVER_ROAD,213,0,PNW,Gas
18765,RIVER_ROAD,214,0,PNW,Gas
18766,RIVER_ROAD,215,0,PNW,Gas
18767,RIVER_ROAD,216,0,PNW,Gas
18768,KLAMATH_EXPANSION_GT1,193,0,PNW,Gas
18769,KLAMATH_EXPANSION_GT1,194,0,PNW,Gas
18770,KLAMATH_EXPANSION_GT1,195,0,PNW,Gas
18771,KLAMATH_EXPANSION_GT1,196,0,PNW,Gas
18772,KLAMATH_EXPANSION_GT1,197,0,PNW,Gas
18773,KLAMATH_EXPANSION_GT1,198,0,PNW,Gas
18774,KLAMATH_EXPANSION_GT1,199,0,PNW,Gas
18775,KLAMATH_EXPANSION_GT1,200,0,PNW,Gas
18776,KLAMATH_EXPANSION_GT1,201,0,PNW,Gas
18777,KLAMATH_EXPANSION_GT1,202,0,PNW,Gas
18778,KLAMATH_EXPANSION_GT1,203,0,PNW,Gas
18779,KLAMATH_EXPANSION_GT1,204,0,PNW,Gas
18780,KLAMATH_EXPANSION_GT1,205,0,PNW,Gas
18781,KLAMATH_EXPANSION_GT1,206,0,PNW,Gas
18782,KLAMATH_EXPANSION_GT1,207,0,PNW,Gas
18783,KLAMATH_EXPANSION_GT1,208,0,PNW,Gas
18784,KLAMATH_EXPANSION_GT1,209,0,PNW,Gas
18785,KLAMATH_EXPANSION_GT1,210,0,PNW,Gas
18786,KLAMATH_EXPANSION_GT1,211,0,PNW,Gas
18787,KLAMATH_EXPANSION_GT1,212,0,PNW,Gas
18788,KLAMATH_EXPANSION_GT1,213,0,PNW,Gas
18789,KLAMATH_EXPANSION_GT1,214,0,PNW,Gas
18790,KLAMATH_EXPANSION_GT1,215,0,PNW,Gas
18791,KLAMATH_EXPANSION_GT1,216,0,PNW,Gas
18792,KLAMATH_EXPANSION_GT3,193,0,PNW,Gas
18793,KLAMATH_EXPANSION_GT3,194,0,PNW,Gas
18794,KLAMATH_EXPANSION_GT3,195,0,PNW,Gas
18795,KLAMATH_EXPANSION_GT3,196,0,PNW,Gas
18796,KLAMATH_EXPANSION_GT3,197,0,PNW,Gas
18797,KLAMATH_EXPANSION_GT3,198,0,PNW,Gas
18798,KLAMATH_EXPANSION_GT3,199,0,PNW,Gas
18799,KLAMATH_EXPANSION_GT3,200,0,PNW,Gas
18800,KLAMATH_EXPANSION_GT3,201,0,PNW,Gas
18801,KLAMATH_EXPANSION_GT3,202,0,PNW,Gas
18802,KLAMATH_EXPANSION_GT3,203,0,PNW,Gas
18803,KLAMATH_EXPANSION_GT3,204,0,PNW,Gas
18804,KLAMATH_EXPANSION_GT3,205,0,PNW,Gas
18805,KLAMATH_EXPANSION_GT3,206,0,PNW,Gas
18806,KLAMATH_EXPANSION_GT3,207,0,PNW,Gas
18807,KLAMATH_EXPANSION_GT3,208,0,PNW,Gas
18808,KLAMATH_EXPANSION_GT3,209,0,PNW,Gas
18809,KLAMATH_EXPANSION_GT3,210,0,PNW,Gas
18810,KLAMATH_EXPANSION_GT3,211,0,PNW,Gas
18811,KLAMATH_EXPANSION_GT3,212,0,PNW,Gas
