,Generator,Time,Value,Zones
19744,TRANSALTA_CENTRALIA_2,209,0,PNW
19745,TRANSALTA_CENTRALIA_2,210,0,PNW
19746,TRANSALTA_CENTRALIA_2,211,0,PNW
19747,TRANSALTA_CENTRALIA_2,212,0,PNW
19748,TRANSALTA_CENTRALIA_2,213,0,PNW
19749,TRANSALTA_CENTRALIA_2,214,0,PNW
19750,TRANSALTA_CENTRALIA_2,215,0,PNW
19751,TRANSALTA_CENTRALIA_2,216,0,PNW
19752,RIVER_ROAD,193,0,PNW
19753,RIVER_ROAD,194,0,PNW
19754,RIVER_ROAD,195,0,PNW
19755,RIVER_ROAD,196,0,PNW
19756,RIVER_ROAD,197,0,PNW
19757,RIVER_ROAD,198,0,PNW
19758,RIVER_ROAD,199,0,PNW
19759,RIVER_ROAD,200,0,PNW
19760,RIVER_ROAD,201,0,PNW
19761,RIVER_ROAD,202,0,PNW
19762,RIVER_ROAD,203,0,PNW
19763,RIVER_ROAD,204,0,PNW
19764,RIVER_ROAD,205,0,PNW
19765,RIVER_ROAD,206,0,PNW
19766,RIVER_ROAD,207,0,PNW
19767,RIVER_ROAD,208,0,PNW
19768,RIVER_ROAD,209,0,PNW
19769,RIVER_ROAD,210,0,PNW
19770,RIVER_ROAD,211,0,PNW
19771,RIVER_ROAD,212,0,PNW
19772,RIVER_ROAD,213,0,PNW
19773,RIVER_ROAD,214,0,PNW
19774,RIVER_ROAD,215,0,PNW
19775,RIVER_ROAD,216,0,PNW
19776,KLAMATH_EXPANSION_GT1,193,0,PNW
19777,KLAMATH_EXPANSION_GT1,194,0,PNW
19778,KLAMATH_EXPANSION_GT1,195,0,PNW
19779,KLAMATH_EXPANSION_GT1,196,0,PNW
19780,KLAMATH_EXPANSION_GT1,197,0,PNW
19781,KLAMATH_EXPANSION_GT1,198,0,PNW
19782,KLAMATH_EXPANSION_GT1,199,0,PNW
19783,KLAMATH_EXPANSION_GT1,200,0,PNW
19784,KLAMATH_EXPANSION_GT1,201,0,PNW
19785,KLAMATH_EXPANSION_GT1,202,0,PNW
19786,KLAMATH_EXPANSION_GT1,203,0,PNW
19787,KLAMATH_EXPANSION_GT1,204,0,PNW
19788,KLAMATH_EXPANSION_GT1,205,0,PNW
19789,KLAMATH_EXPANSION_GT1,206,0,PNW
19790,KLAMATH_EXPANSION_GT1,207,0,PNW
19791,KLAMATH_EXPANSION_GT1,208,0,PNW
19792,KLAMATH_EXPANSION_GT1,209,0,PNW
19793,KLAMATH_EXPANSION_GT1,210,0,PNW
19794,KLAMATH_EXPANSION_GT1,211,0,PNW
19795,KLAMATH_EXPANSION_GT1,212,0,PNW
19796,KLAMATH_EXPANSION_GT1,213,0,PNW
19797,KLAMATH_EXPANSION_GT1,214,0,PNW
19798,KLAMATH_EXPANSION_GT1,215,0,PNW
19799,KLAMATH_EXPANSION_GT1,216,0,PNW
19800,KLAMATH_EXPANSION_GT3,193,0,PNW
19801,KLAMATH_EXPANSION_GT3,194,0,PNW
19802,KLAMATH_EXPANSION_GT3,195,0,PNW
19803,KLAMATH_EXPANSION_GT3,196,0,PNW
19804,KLAMATH_EXPANSION_GT3,197,0,PNW
19805,KLAMATH_EXPANSION_GT3,198,0,PNW
19806,KLAMATH_EXPANSION_GT3,199,0,PNW
19807,KLAMATH_EXPANSION_GT3,200,0,PNW
19808,KLAMATH_EXPANSION_GT3,201,0,PNW
19809,KLAMATH_EXPANSION_GT3,202,0,PNW
19810,KLAMATH_EXPANSION_GT3,203,0,PNW
19811,KLAMATH_EXPANSION_GT3,204,0,PNW
19812,KLAMATH_EXPANSION_GT3,205,0,PNW
19813,KLAMATH_EXPANSION_GT3,206,0,PNW
19814,KLAMATH_EXPANSION_GT3,207,0,PNW
19815,KLAMATH_EXPANSION_GT3,208,0,PNW
19816,KLAMATH_EXPANSION_GT3,209,0,PNW
19817,KLAMATH_EXPANSION_GT3,210,0,PNW
19818,KLAMATH_EXPANSION_GT3,211,0,PNW
19819,KLAMATH_EXPANSION_GT3,212,0,PNW
19820,KLAMATH_EXPANSION_GT3,213,0,PNW
19821,KLAMATH_EXPANSION_GT3,214,0,PNW
19822,KLAMATH_EXPANSION_GT3,215,0,PNW
19823,KLAMATH_EXPANSION_GT3,216,0,PNW
19824,KLAMATH_EXPANSION_GT2,193,0,PNW
19825,KLAMATH_EXPANSION_GT2,194,0,PNW
19826,KLAMATH_EXPANSION_GT2,195,0,PNW
19827,KLAMATH_EXPANSION_GT2,196,0,PNW
19828,KLAMATH_EXPANSION_GT2,197,0,PNW
19829,KLAMATH_EXPANSION_GT2,198,0,PNW
19830,KLAMATH_EXPANSION_GT2,199,0,PNW
19831,KLAMATH_EXPANSION_GT2,200,0,PNW
19832,KLAMATH_EXPANSION_GT2,201,0,PNW
19833,KLAMATH_EXPANSION_GT2,202,0,PNW
19834,KLAMATH_EXPANSION_GT2,203,0,PNW
19835,KLAMATH_EXPANSION_GT2,204,0,PNW
19836,KLAMATH_EXPANSION_GT2,205,0,PNW
19837,KLAMATH_EXPANSION_GT2,206,0,PNW
19838,KLAMATH_EXPANSION_GT2,207,0,PNW
19839,KLAMATH_EXPANSION_GT2,208,0,PNW
19840,KLAMATH_EXPANSION_GT2,209,0,PNW
19841,KLAMATH_EXPANSION_GT2,210,0,PNW
19842,KLAMATH_EXPANSION_GT2,211,0,PNW
19843,KLAMATH_EXPANSION_GT2,212,0,PNW
19844,KLAMATH_EXPANSION_GT2,213,0,PNW
19845,KLAMATH_EXPANSION_GT2,214,0,PNW
19846,KLAMATH_EXPANSION_GT2,215,0,PNW
19847,KLAMATH_EXPANSION_GT2,216,0,PNW
19848,KLAMATH_EXPANSION_GT4,193,0,PNW
19849,KLAMATH_EXPANSION_GT4,194,0,PNW
19850,KLAMATH_EXPANSION_GT4,195,0,PNW
19851,KLAMATH_EXPANSION_GT4,196,0,PNW
19852,KLAMATH_EXPANSION_GT4,197,0,PNW
19853,KLAMATH_EXPANSION_GT4,198,0,PNW
19854,KLAMATH_EXPANSION_GT4,199,0,PNW
19855,KLAMATH_EXPANSION_GT4,200,0,PNW
19856,KLAMATH_EXPANSION_GT4,201,0,PNW
19857,KLAMATH_EXPANSION_GT4,202,0,PNW
19858,KLAMATH_EXPANSION_GT4,203,0,PNW
19859,KLAMATH_EXPANSION_GT4,204,0,PNW
19860,KLAMATH_EXPANSION_GT4,205,0,PNW
19861,KLAMATH_EXPANSION_GT4,206,0,PNW
19862,KLAMATH_EXPANSION_GT4,207,0,PNW
19863,KLAMATH_EXPANSION_GT4,208,0,PNW
19864,KLAMATH_EXPANSION_GT4,209,0,PNW
19865,KLAMATH_EXPANSION_GT4,210,0,PNW
19866,KLAMATH_EXPANSION_GT4,211,0,PNW
19867,KLAMATH_EXPANSION_GT4,212,0,PNW
19868,KLAMATH_EXPANSION_GT4,213,0,PNW
19869,KLAMATH_EXPANSION_GT4,214,0,PNW
19870,KLAMATH_EXPANSION_GT4,215,0,PNW
19871,KLAMATH_EXPANSION_GT4,216,0,PNW
19872,BIOTECH_LS_BLS1,193,0,PNW
19873,BIOTECH_LS_BLS1,194,0,PNW
19874,BIOTECH_LS_BLS1,195,0,PNW
19875,BIOTECH_LS_BLS1,196,0,PNW
19876,BIOTECH_LS_BLS1,197,0,PNW
19877,BIOTECH_LS_BLS1,198,0,PNW
19878,BIOTECH_LS_BLS1,199,0,PNW
19879,BIOTECH_LS_BLS1,200,0,PNW
19880,BIOTECH_LS_BLS1,201,0,PNW
19881,BIOTECH_LS_BLS1,202,0,PNW
19882,BIOTECH_LS_BLS1,203,0,PNW
19883,BIOTECH_LS_BLS1,204,0,PNW
19884,BIOTECH_LS_BLS1,205,0,PNW
19885,BIOTECH_LS_BLS1,206,0,PNW
19886,BIOTECH_LS_BLS1,207,0,PNW
19887,BIOTECH_LS_BLS1,208,0,PNW
19888,BIOTECH_LS_BLS1,209,0,PNW
19889,BIOTECH_LS_BLS1,210,0,PNW
19890,BIOTECH_LS_BLS1,211,0,PNW
19891,BIOTECH_LS_BLS1,212,0,PNW
19892,BIOTECH_LS_BLS1,213,0,PNW
19893,BIOTECH_LS_BLS1,214,0,PNW
19894,BIOTECH_LS_BLS1,215,0,PNW
19895,BIOTECH_LS_BLS1,216,0,PNW
19896,MARCH_POINT_STG1,193,0,PNW
19897,MARCH_POINT_STG1,194,0,PNW
19898,MARCH_POINT_STG1,195,0,PNW
19899,MARCH_POINT_STG1,196,0,PNW
19900,MARCH_POINT_STG1,197,0,PNW
19901,MARCH_POINT_STG1,198,0,PNW
19902,MARCH_POINT_STG1,199,0,PNW
19903,MARCH_POINT_STG1,200,0,PNW
19904,MARCH_POINT_STG1,201,0,PNW
19905,MARCH_POINT_STG1,202,0,PNW
19906,MARCH_POINT_STG1,203,0,PNW
19907,MARCH_POINT_STG1,204,0,PNW
19908,MARCH_POINT_STG1,205,0,PNW
19909,MARCH_POINT_STG1,206,0,PNW
19910,MARCH_POINT_STG1,207,0,PNW
19911,MARCH_POINT_STG1,208,0,PNW
19912,MARCH_POINT_STG1,209,0,PNW
19913,MARCH_POINT_STG1,210,0,PNW
19914,MARCH_POINT_STG1,211,0,PNW
19915,MARCH_POINT_STG1,212,0,PNW
19916,MARCH_POINT_STG1,213,0,PNW
19917,MARCH_POINT_STG1,214,0,PNW
19918,MARCH_POINT_STG1,215,0,PNW
19919,MARCH_POINT_STG1,216,0,PNW
19920,FREDERICKSON_1,193,0,PNW
19921,FREDERICKSON_1,194,0,PNW
19922,FREDERICKSON_1,195,0,PNW
19923,FREDERICKSON_1,196,0,PNW
19924,FREDERICKSON_1,197,0,PNW
19925,FREDERICKSON_1,198,0,PNW
19926,FREDERICKSON_1,199,0,PNW
19927,FREDERICKSON_1,200,0,PNW
19928,FREDERICKSON_1,201,0,PNW
19929,FREDERICKSON_1,202,0,PNW
19930,FREDERICKSON_1,203,0,PNW
19931,FREDERICKSON_1,204,0,PNW
19932,FREDERICKSON_1,205,0,PNW
19933,FREDERICKSON_1,206,0,PNW
19934,FREDERICKSON_1,207,0,PNW
19935,FREDERICKSON_1,208,0,PNW
19936,FREDERICKSON_1,209,0,PNW
19937,FREDERICKSON_1,210,0,PNW
19938,FREDERICKSON_1,211,0,PNW
19939,FREDERICKSON_1,212,0,PNW
19940,FREDERICKSON_1,213,0,PNW
19941,FREDERICKSON_1,214,0,PNW
19942,FREDERICKSON_1,215,0,PNW
19943,FREDERICKSON_1,216,0,PNW
19944,FREDERICKSON_2,193,0,PNW
19945,FREDERICKSON_2,194,0,PNW
19946,FREDERICKSON_2,195,0,PNW
19947,FREDERICKSON_2,196,0,PNW
19948,FREDERICKSON_2,197,0,PNW
19949,FREDERICKSON_2,198,0,PNW
19950,FREDERICKSON_2,199,0,PNW
19951,FREDERICKSON_2,200,0,PNW
19952,FREDERICKSON_2,201,0,PNW
19953,FREDERICKSON_2,202,0,PNW
19954,FREDERICKSON_2,203,0,PNW
19955,FREDERICKSON_2,204,0,PNW
19956,FREDERICKSON_2,205,0,PNW
19957,FREDERICKSON_2,206,0,PNW
19958,FREDERICKSON_2,207,0,PNW
19959,FREDERICKSON_2,208,0,PNW
19960,FREDERICKSON_2,209,0,PNW
19961,FREDERICKSON_2,210,0,PNW
19962,FREDERICKSON_2,211,0,PNW
19963,FREDERICKSON_2,212,0,PNW
19964,FREDERICKSON_2,213,0,PNW
19965,FREDERICKSON_2,214,0,PNW
19966,FREDERICKSON_2,215,0,PNW
19967,FREDERICKSON_2,216,0,PNW
19968,FREDONIA_4,193,0,PNW
19969,FREDONIA_4,194,0,PNW
19970,FREDONIA_4,195,0,PNW
19971,FREDONIA_4,196,0,PNW
19972,FREDONIA_4,197,0,PNW
19973,FREDONIA_4,198,0,PNW
19974,FREDONIA_4,199,0,PNW
19975,FREDONIA_4,200,0,PNW
19976,FREDONIA_4,201,0,PNW
19977,FREDONIA_4,202,0,PNW
19978,FREDONIA_4,203,0,PNW
19979,FREDONIA_4,204,0,PNW
19980,FREDONIA_4,205,0,PNW
19981,FREDONIA_4,206,0,PNW
19982,FREDONIA_4,207,0,PNW
19983,FREDONIA_4,208,0,PNW
19984,FREDONIA_4,209,0,PNW
19985,FREDONIA_4,210,0,PNW
19986,FREDONIA_4,211,0,PNW
19987,FREDONIA_4,212,0,PNW
19988,FREDONIA_4,213,0,PNW
19989,FREDONIA_4,214,0,PNW
19990,FREDONIA_4,215,0,PNW
19991,FREDONIA_4,216,0,PNW
19992,FREDONIA_1,193,0,PNW
19993,FREDONIA_1,194,0,PNW
19994,FREDONIA_1,195,0,PNW
19995,FREDONIA_1,196,0,PNW
19996,FREDONIA_1,197,0,PNW
19997,FREDONIA_1,198,0,PNW
19998,FREDONIA_1,199,0,PNW
19999,FREDONIA_1,200,0,PNW
20000,FREDONIA_1,201,0,PNW
20001,FREDONIA_1,202,0,PNW
20002,FREDONIA_1,203,0,PNW
20003,FREDONIA_1,204,0,PNW
20004,FREDONIA_1,205,0,PNW
20005,FREDONIA_1,206,0,PNW
20006,FREDONIA_1,207,0,PNW
20007,FREDONIA_1,208,0,PNW
20008,FREDONIA_1,209,0,PNW
20009,FREDONIA_1,210,0,PNW
20010,FREDONIA_1,211,0,PNW
20011,FREDONIA_1,212,0,PNW
20012,FREDONIA_1,213,0,PNW
20013,FREDONIA_1,214,0,PNW
20014,FREDONIA_1,215,0,PNW
20015,FREDONIA_1,216,0,PNW
20016,FREDONIA_3,193,0,PNW
20017,FREDONIA_3,194,0,PNW
20018,FREDONIA_3,195,0,PNW
20019,FREDONIA_3,196,0,PNW
20020,FREDONIA_3,197,0,PNW
20021,FREDONIA_3,198,0,PNW
20022,FREDONIA_3,199,0,PNW
20023,FREDONIA_3,200,0,PNW
20024,FREDONIA_3,201,0,PNW
20025,FREDONIA_3,202,0,PNW
20026,FREDONIA_3,203,0,PNW
20027,FREDONIA_3,204,0,PNW
20028,FREDONIA_3,205,0,PNW
20029,FREDONIA_3,206,0,PNW
20030,FREDONIA_3,207,0,PNW
20031,FREDONIA_3,208,0,PNW
20032,FREDONIA_3,209,0,PNW
20033,FREDONIA_3,210,0,PNW
20034,FREDONIA_3,211,0,PNW
20035,FREDONIA_3,212,0,PNW
20036,FREDONIA_3,213,0,PNW
20037,FREDONIA_3,214,0,PNW
20038,FREDONIA_3,215,0,PNW
20039,FREDONIA_3,216,0,PNW
20040,FREDONIA_2,193,0,PNW
20041,FREDONIA_2,194,0,PNW
20042,FREDONIA_2,195,0,PNW
20043,FREDONIA_2,196,0,PNW
20044,FREDONIA_2,197,0,PNW
20045,FREDONIA_2,198,0,PNW
20046,FREDONIA_2,199,0,PNW
20047,FREDONIA_2,200,0,PNW
20048,FREDONIA_2,201,0,PNW
20049,FREDONIA_2,202,0,PNW
20050,FREDONIA_2,203,0,PNW
20051,FREDONIA_2,204,0,PNW
20052,FREDONIA_2,205,0,PNW
20053,FREDONIA_2,206,0,PNW
20054,FREDONIA_2,207,0,PNW
20055,FREDONIA_2,208,0,PNW
20056,FREDONIA_2,209,0,PNW
20057,FREDONIA_2,210,0,PNW
20058,FREDONIA_2,211,0,PNW
20059,FREDONIA_2,212,0,PNW
20060,FREDONIA_2,213,0,PNW
20061,FREDONIA_2,214,0,PNW
20062,FREDONIA_2,215,0,PNW
20063,FREDONIA_2,216,0,PNW
20064,SUMAS_GEN1,193,0,PNW
20065,SUMAS_GEN1,194,0,PNW
20066,SUMAS_GEN1,195,0,PNW
20067,SUMAS_GEN1,196,0,PNW
20068,SUMAS_GEN1,197,0,PNW
20069,SUMAS_GEN1,198,0,PNW
20070,SUMAS_GEN1,199,0,PNW
20071,SUMAS_GEN1,200,0,PNW
20072,SUMAS_GEN1,201,0,PNW
20073,SUMAS_GEN1,202,0,PNW
20074,SUMAS_GEN1,203,0,PNW
20075,SUMAS_GEN1,204,0,PNW
20076,SUMAS_GEN1,205,0,PNW
20077,SUMAS_GEN1,206,0,PNW
20078,SUMAS_GEN1,207,0,PNW
20079,SUMAS_GEN1,208,0,PNW
20080,SUMAS_GEN1,209,0,PNW
20081,SUMAS_GEN1,210,0,PNW
20082,SUMAS_GEN1,211,0,PNW
20083,SUMAS_GEN1,212,0,PNW
20084,SUMAS_GEN1,213,0,PNW
20085,SUMAS_GEN1,214,0,PNW
20086,SUMAS_GEN1,215,0,PNW
20087,SUMAS_GEN1,216,0,PNW
20088,SUMAS_GEN2,193,0,PNW
20089,SUMAS_GEN2,194,0,PNW
20090,SUMAS_GEN2,195,0,PNW
20091,SUMAS_GEN2,196,0,PNW
20092,SUMAS_GEN2,197,0,PNW
20093,SUMAS_GEN2,198,0,PNW
20094,SUMAS_GEN2,199,0,PNW
20095,SUMAS_GEN2,200,0,PNW
20096,SUMAS_GEN2,201,0,PNW
20097,SUMAS_GEN2,202,0,PNW
20098,SUMAS_GEN2,203,0,PNW
20099,SUMAS_GEN2,204,0,PNW
20100,SUMAS_GEN2,205,0,PNW
20101,SUMAS_GEN2,206,0,PNW
20102,SUMAS_GEN2,207,0,PNW
20103,SUMAS_GEN2,208,0,PNW
20104,SUMAS_GEN2,209,0,PNW
20105,SUMAS_GEN2,210,0,PNW
20106,SUMAS_GEN2,211,0,PNW
20107,SUMAS_GEN2,212,0,PNW
20108,SUMAS_GEN2,213,0,PNW
20109,SUMAS_GEN2,214,0,PNW
20110,SUMAS_GEN2,215,0,PNW
20111,SUMAS_GEN2,216,0,PNW
20112,BEAVER_8,193,0,PNW
20113,BEAVER_8,194,0,PNW
20114,BEAVER_8,195,0,PNW
20115,BEAVER_8,196,0,PNW
20116,BEAVER_8,197,0,PNW
20117,BEAVER_8,198,0,PNW
20118,BEAVER_8,199,0,PNW
20119,BEAVER_8,200,0,PNW
20120,BEAVER_8,201,0,PNW
20121,BEAVER_8,202,0,PNW
20122,BEAVER_8,203,0,PNW
20123,BEAVER_8,204,0,PNW
20124,BEAVER_8,205,0,PNW
20125,BEAVER_8,206,0,PNW
20126,BEAVER_8,207,0,PNW
20127,BEAVER_8,208,0,PNW
20128,BEAVER_8,209,0,PNW
20129,BEAVER_8,210,0,PNW
20130,BEAVER_8,211,0,PNW
20131,BEAVER_8,212,0,PNW
20132,BEAVER_8,213,0,PNW
20133,BEAVER_8,214,0,PNW
20134,BEAVER_8,215,0,PNW
20135,BEAVER_8,216,0,PNW
20136,BEAVER_6,193,0,PNW
20137,BEAVER_6,194,0,PNW
20138,BEAVER_6,195,0,PNW
20139,BEAVER_6,196,0,PNW
20140,BEAVER_6,197,0,PNW
20141,BEAVER_6,198,0,PNW
20142,BEAVER_6,199,0,PNW
20143,BEAVER_6,200,0,PNW
20144,BEAVER_6,201,0,PNW
20145,BEAVER_6,202,0,PNW
20146,BEAVER_6,203,0,PNW
20147,BEAVER_6,204,0,PNW
20148,BEAVER_6,205,0,PNW
20149,BEAVER_6,206,0,PNW
20150,BEAVER_6,207,0,PNW
20151,BEAVER_6,208,0,PNW
20152,BEAVER_6,209,0,PNW
20153,BEAVER_6,210,0,PNW
20154,BEAVER_6,211,0,PNW
20155,BEAVER_6,212,0,PNW
20156,BEAVER_6,213,0,PNW
20157,BEAVER_6,214,0,PNW
20158,BEAVER_6,215,0,PNW
20159,BEAVER_6,216,0,PNW
20160,BEAVER_7,193,0,PNW
20161,BEAVER_7,194,0,PNW
20162,BEAVER_7,195,0,PNW
20163,BEAVER_7,196,0,PNW
20164,BEAVER_7,197,0,PNW
20165,BEAVER_7,198,0,PNW
20166,BEAVER_7,199,0,PNW
20167,BEAVER_7,200,0,PNW
20168,BEAVER_7,201,0,PNW
20169,BEAVER_7,202,0,PNW
20170,BEAVER_7,203,0,PNW
20171,BEAVER_7,204,0,PNW
20172,BEAVER_7,205,0,PNW
20173,BEAVER_7,206,0,PNW
20174,BEAVER_7,207,0,PNW
20175,BEAVER_7,208,0,PNW
20176,BEAVER_7,209,0,PNW
20177,BEAVER_7,210,0,PNW
20178,BEAVER_7,211,0,PNW
20179,BEAVER_7,212,0,PNW
20180,BEAVER_7,213,0,PNW
20181,BEAVER_7,214,0,PNW
20182,BEAVER_7,215,0,PNW
20183,BEAVER_7,216,0,PNW
20184,BEAVER_4,193,0,PNW
20185,BEAVER_4,194,0,PNW
20186,BEAVER_4,195,0,PNW
20187,BEAVER_4,196,0,PNW
20188,BEAVER_4,197,0,PNW
20189,BEAVER_4,198,0,PNW
20190,BEAVER_4,199,0,PNW
20191,BEAVER_4,200,0,PNW
20192,BEAVER_4,201,0,PNW
20193,BEAVER_4,202,0,PNW
20194,BEAVER_4,203,0,PNW
20195,BEAVER_4,204,0,PNW
20196,BEAVER_4,205,0,PNW
20197,BEAVER_4,206,0,PNW
20198,BEAVER_4,207,0,PNW
20199,BEAVER_4,208,0,PNW
20200,BEAVER_4,209,0,PNW
20201,BEAVER_4,210,0,PNW
20202,BEAVER_4,211,0,PNW
20203,BEAVER_4,212,0,PNW
20204,BEAVER_4,213,0,PNW
20205,BEAVER_4,214,0,PNW
20206,BEAVER_4,215,0,PNW
20207,BEAVER_4,216,0,PNW
20208,BEAVER_5,193,0,PNW
20209,BEAVER_5,194,0,PNW
20210,BEAVER_5,195,0,PNW
20211,BEAVER_5,196,0,PNW
20212,BEAVER_5,197,0,PNW
20213,BEAVER_5,198,0,PNW
20214,BEAVER_5,199,0,PNW
20215,BEAVER_5,200,0,PNW
20216,BEAVER_5,201,0,PNW
20217,BEAVER_5,202,0,PNW
20218,BEAVER_5,203,0,PNW
20219,BEAVER_5,204,0,PNW
20220,BEAVER_5,205,0,PNW
20221,BEAVER_5,206,0,PNW
20222,BEAVER_5,207,0,PNW
20223,BEAVER_5,208,0,PNW
20224,BEAVER_5,209,0,PNW
20225,BEAVER_5,210,0,PNW
20226,BEAVER_5,211,0,PNW
20227,BEAVER_5,212,0,PNW
20228,BEAVER_5,213,0,PNW
20229,BEAVER_5,214,0,PNW
20230,BEAVER_5,215,0,PNW
20231,BEAVER_5,216,0,PNW
20232,BEAVER_2,193,0,PNW
20233,BEAVER_2,194,0,PNW
20234,BEAVER_2,195,0,PNW
20235,BEAVER_2,196,0,PNW
20236,BEAVER_2,197,0,PNW
20237,BEAVER_2,198,0,PNW
20238,BEAVER_2,199,0,PNW
20239,BEAVER_2,200,0,PNW
20240,BEAVER_2,201,0,PNW
20241,BEAVER_2,202,0,PNW
20242,BEAVER_2,203,0,PNW
20243,BEAVER_2,204,0,PNW
20244,BEAVER_2,205,0,PNW
20245,BEAVER_2,206,0,PNW
20246,BEAVER_2,207,0,PNW
20247,BEAVER_2,208,0,PNW
20248,BEAVER_2,209,0,PNW
20249,BEAVER_2,210,0,PNW
20250,BEAVER_2,211,0,PNW
20251,BEAVER_2,212,0,PNW
20252,BEAVER_2,213,0,PNW
20253,BEAVER_2,214,0,PNW
20254,BEAVER_2,215,0,PNW
20255,BEAVER_2,216,0,PNW
20256,BEAVER_3,193,0,PNW
20257,BEAVER_3,194,0,PNW
20258,BEAVER_3,195,0,PNW
20259,BEAVER_3,196,0,PNW
20260,BEAVER_3,197,0,PNW
20261,BEAVER_3,198,0,PNW
20262,BEAVER_3,199,0,PNW
20263,BEAVER_3,200,0,PNW
20264,BEAVER_3,201,0,PNW
20265,BEAVER_3,202,0,PNW
20266,BEAVER_3,203,0,PNW
20267,BEAVER_3,204,0,PNW
20268,BEAVER_3,205,0,PNW
20269,BEAVER_3,206,0,PNW
20270,BEAVER_3,207,0,PNW
20271,BEAVER_3,208,0,PNW
20272,BEAVER_3,209,0,PNW
20273,BEAVER_3,210,0,PNW
20274,BEAVER_3,211,0,PNW
20275,BEAVER_3,212,0,PNW
20276,BEAVER_3,213,0,PNW
20277,BEAVER_3,214,0,PNW
20278,BEAVER_3,215,0,PNW
20279,BEAVER_3,216,0,PNW
20280,BEAVER_1,193,0,PNW
20281,BEAVER_1,194,0,PNW
20282,BEAVER_1,195,0,PNW
20283,BEAVER_1,196,0,PNW
20284,BEAVER_1,197,0,PNW
20285,BEAVER_1,198,0,PNW
20286,BEAVER_1,199,0,PNW
20287,BEAVER_1,200,0,PNW
20288,BEAVER_1,201,0,PNW
20289,BEAVER_1,202,0,PNW
20290,BEAVER_1,203,0,PNW
20291,BEAVER_1,204,0,PNW
20292,BEAVER_1,205,0,PNW
20293,BEAVER_1,206,0,PNW
20294,BEAVER_1,207,0,PNW
20295,BEAVER_1,208,0,PNW
20296,BEAVER_1,209,0,PNW
20297,BEAVER_1,210,0,PNW
20298,BEAVER_1,211,0,PNW
20299,BEAVER_1,212,0,PNW
20300,BEAVER_1,213,0,PNW
20301,BEAVER_1,214,0,PNW
20302,BEAVER_1,215,0,PNW
20303,BEAVER_1,216,0,PNW
20304,GOLDENDALE_G2,193,0,PNW
20305,GOLDENDALE_G2,194,0,PNW
20306,GOLDENDALE_G2,195,0,PNW
20307,GOLDENDALE_G2,196,0,PNW
20308,GOLDENDALE_G2,197,0,PNW
20309,GOLDENDALE_G2,198,0,PNW
20310,GOLDENDALE_G2,199,0,PNW
20311,GOLDENDALE_G2,200,0,PNW
20312,GOLDENDALE_G2,201,0,PNW
20313,GOLDENDALE_G2,202,0,PNW
20314,GOLDENDALE_G2,203,0,PNW
20315,GOLDENDALE_G2,204,0,PNW
20316,GOLDENDALE_G2,205,0,PNW
20317,GOLDENDALE_G2,206,0,PNW
20318,GOLDENDALE_G2,207,0,PNW
20319,GOLDENDALE_G2,208,0,PNW
20320,GOLDENDALE_G2,209,0,PNW
20321,GOLDENDALE_G2,210,0,PNW
20322,GOLDENDALE_G2,211,0,PNW
20323,GOLDENDALE_G2,212,0,PNW
20324,GOLDENDALE_G2,213,0,PNW
20325,GOLDENDALE_G2,214,0,PNW
20326,GOLDENDALE_G2,215,0,PNW
20327,GOLDENDALE_G2,216,0,PNW
20328,GOLDENDALE_G1,193,0,PNW
20329,GOLDENDALE_G1,194,0,PNW
20330,GOLDENDALE_G1,195,0,PNW
20331,GOLDENDALE_G1,196,0,PNW
20332,GOLDENDALE_G1,197,0,PNW
20333,GOLDENDALE_G1,198,0,PNW
20334,GOLDENDALE_G1,199,0,PNW
20335,GOLDENDALE_G1,200,0,PNW
20336,GOLDENDALE_G1,201,0,PNW
20337,GOLDENDALE_G1,202,0,PNW
20338,GOLDENDALE_G1,203,0,PNW
20339,GOLDENDALE_G1,204,0,PNW
20340,GOLDENDALE_G1,205,0,PNW
20341,GOLDENDALE_G1,206,0,PNW
20342,GOLDENDALE_G1,207,0,PNW
20343,GOLDENDALE_G1,208,0,PNW
20344,GOLDENDALE_G1,209,0,PNW
20345,GOLDENDALE_G1,210,0,PNW
20346,GOLDENDALE_G1,211,0,PNW
20347,GOLDENDALE_G1,212,0,PNW
20348,GOLDENDALE_G1,213,0,PNW
20349,GOLDENDALE_G1,214,0,PNW
20350,GOLDENDALE_G1,215,0,PNW
20351,GOLDENDALE_G1,216,0,PNW
20352,WHITEHORN_3,193,0,PNW
20353,WHITEHORN_3,194,0,PNW
20354,WHITEHORN_3,195,0,PNW
20355,WHITEHORN_3,196,0,PNW
20356,WHITEHORN_3,197,0,PNW
20357,WHITEHORN_3,198,0,PNW
20358,WHITEHORN_3,199,0,PNW
20359,WHITEHORN_3,200,0,PNW
20360,WHITEHORN_3,201,0,PNW
20361,WHITEHORN_3,202,0,PNW
20362,WHITEHORN_3,203,0,PNW
20363,WHITEHORN_3,204,0,PNW
20364,WHITEHORN_3,205,0,PNW
20365,WHITEHORN_3,206,0,PNW
20366,WHITEHORN_3,207,0,PNW
20367,WHITEHORN_3,208,0,PNW
20368,WHITEHORN_3,209,0,PNW
20369,WHITEHORN_3,210,0,PNW
20370,WHITEHORN_3,211,0,PNW
20371,WHITEHORN_3,212,0,PNW
20372,WHITEHORN_3,213,0,PNW
20373,WHITEHORN_3,214,0,PNW
