Year,Month,Day,Hour,PNW
2011,10,6,23,3560.828808
2011,10,7,0,3690.318947
2011,10,7,1,3791.248009
2011,10,7,2,3838.988049
2011,10,7,3,3764.460416
2011,10,7,4,3764.310255
2011,10,7,5,3771.926061
2011,10,7,6,3559.745422
2011,10,7,7,3522.342169
2011,10,7,8,3508.410254
2011,10,7,9,3591.01313
2011,10,7,10,3712.801647
2011,10,7,11,3824.850534
2011,10,7,12,3896.646475
2011,10,7,13,3908.34243
2011,10,7,14,3859.085886
2011,10,7,15,3707.309691
2011,10,7,16,3521.344601
2011,10,7,17,3336.151812
2011,10,7,18,3183.471015
2011,10,7,19,2788.671958
2011,10,7,20,2428.412174
2011,10,7,21,1999.674511
2011,10,7,22,1354.361931
2011,10,7,23,1006.766563
2011,10,8,0,627.0489429
2011,10,8,1,452.9437663
2011,10,8,2,365.82682
2011,10,8,3,323.2533943
2011,10,8,4,236.0899665
2011,10,8,5,134.6710372
2011,10,8,6,82.05762126
2011,10,8,7,29.8196323
2011,10,8,8,10.51195671
2011,10,8,9,1.394443237
2011,10,8,10,1.930767559
2011,10,8,11,14.38064281
2011,10,8,12,33.78843228
2011,10,8,13,25.8150773
2011,10,8,14,23.38374044
2011,10,8,15,25.63630259
2011,10,8,16,23.68408198
2011,10,8,17,24.24185935
2011,10,8,18,18.34229181
2011,10,8,19,16.84058371
2011,10,8,20,7.208198867
2011,10,8,21,6.006832406
2011,10,8,22,65.64609701
2011,10,8,23,396.837093
2011,10,9,0,658.3488323
2011,10,9,1,559.5395019
2011,10,9,2,259.0088931
2011,10,9,3,346.6371364
2011,10,9,4,617.4349498
2011,10,9,5,790.5098724
2011,10,9,6,478.251125
2011,10,9,7,199.4911951
2011,10,9,8,107.8011887
2011,10,9,9,66.50421592
2011,10,9,10,67.68412943
2011,10,9,11,45.37303764
2011,10,9,12,5.921020596
2011,10,9,13,8.581189151
2011,10,9,14,17.91323235
2011,10,9,15,69.10002531
2011,10,9,16,260.188805
2011,10,9,17,183.0653691
2011,10,9,18,208.6945208
2011,10,9,19,296.8447851
2011,10,9,20,299.4620487
2011,10,9,21,163.8578063
2011,10,9,22,98.55495732
2011,10,9,23,174.6271992
2011,10,10,0,94.96158436
2011,10,10,1,60.92644297
2011,10,10,2,34.86108093
2011,10,10,3,25.52903773
2011,10,10,4,62.8715125
2011,10,10,5,128.6749312
2011,10,10,6,186.3548247
2011,10,10,7,122.9255346
2011,10,10,8,253.3095535
2011,10,10,9,345.2426932
2011,10,10,10,391.5703875
2011,10,10,11,265.0729326
2011,10,10,12,334.9130881
2011,10,10,13,299.4835014
2011,10,10,14,600.8977703
2011,10,10,15,1676.185127
2011,10,10,16,2576.709423
2011,10,10,17,3020.560695
2011,10,10,18,3077.782939
2011,10,10,19,2404.728086
2011,10,10,20,1833.338877
2011,10,10,21,1020.560822
2011,10,10,22,807.8116937
2011,10,10,23,946.5838247
2011,10,11,0,1261.531346
2011,10,11,1,1895.713409
2011,10,11,2,2083.437646
2011,10,11,3,2197.096004
2011,10,11,4,2606.039201
2011,10,11,5,2483.476589
2011,10,11,6,2920.832994
2011,10,11,7,2756.063426
2011,10,11,8,2369.15906
2011,10,11,9,3059.29046
2011,10,11,10,3428.882288
2011,10,11,11,3846.714681
2011,10,11,12,4009.742976
2011,10,11,13,3852.88241
2011,10,11,14,3630.41509
2011,10,11,15,3822.558638
2011,10,11,16,3697.344795
2011,10,11,17,3249.009847
2011,10,11,18,2813.396496
2011,10,11,19,2630.205994
2011,10,11,20,1643.941312
2011,10,11,21,1546.455423
2011,10,11,22,1727.178846
2011,10,11,23,2067.626802
2011,10,12,0,1763.265813
2011,10,12,1,1219.047304
2011,10,12,2,1062.768361
2011,10,12,3,991.9818913
2011,10,12,4,864.1931678
2011,10,12,5,705.6955428
2011,10,12,6,581.2754461
2011,10,12,7,523.0985655
2011,10,12,8,614.2987291
2011,10,12,9,689.3126221
2011,10,12,10,809.8497262
2011,10,12,11,849.6449908
2011,10,12,12,1028.464208
2011,10,12,13,1210.441086
2011,10,12,14,1501.364846
2011,10,12,15,1408.720188
2011,10,12,16,1066.062579
2011,10,12,17,898.321785
2011,10,12,18,1015.957631
2011,10,12,19,846.7273852
2011,10,12,20,534.7582576
2011,10,12,21,486.44616
2011,10,12,22,439.3997898
2011,10,12,23,307.9359714
2011,10,13,0,154.1396101
2011,10,13,1,124.1054481
2011,10,13,2,95.87333571
2011,10,13,3,89.60191699
2011,10,13,4,84.65343065
2011,10,13,5,57.17217272
2011,10,13,6,41.18970793
2011,10,13,7,22.20382693
2011,10,13,8,7.615805372
2011,10,13,9,3.968799982
2011,10,13,10,5.255978355
2011,10,13,11,51.85183541
2011,10,13,12,132.6866373
2011,10,13,13,156.8498369
2011,10,13,14,127.4235076
2011,10,13,15,74.2058331
2011,10,13,16,89.15855495
2011,10,13,17,112.7782786
2011,10,13,18,121.6383562
2011,10,13,19,116.9258531
2011,10,13,20,46.10243904
2011,10,13,21,16.84058371
2011,10,13,22,14.90981615
2011,10,13,23,14.05169724
2011,10,14,0,14.26622696
2011,10,14,1,11.75622918
2011,10,14,2,11.1555459
2011,10,14,3,6.757686457
2011,10,14,4,12.3354594
2011,10,14,5,10.10435021
2011,10,14,6,6.221362135
2011,10,14,7,10.40469185
2011,10,14,8,4.826918898
2011,10,14,9,2.038032423
2011,10,14,10,6.006832406
2011,10,14,11,10.27597403
2011,10,14,12,7.508540507
2011,10,14,13,6.328626999
2011,10,14,14,8.473924287
2011,10,14,15,22.38260163
2011,10,14,16,28.23211218
2011,10,14,17,92.54812491
2011,10,14,18,145.9445743
2011,10,14,19,134.2956102
2011,10,14,20,45.76634207
2011,10,14,21,22.20382693
2011,10,14,22,7.272557826
2011,10,14,23,6.864951321
2011,10,15,0,7.165292936
2011,10,15,1,6.972216185
2011,10,15,2,10.8337513
2011,10,15,3,3.904441074
2011,10,15,4,2.145297288
2011,10,15,5,3.861535118
2011,10,15,6,3.539740525
2011,10,15,7,6.650421592
2011,10,15,8,11.37007563
2011,10,15,9,5.685037813
2011,10,15,10,7.258255807
2011,10,15,11,16.19699452
2011,10,15,12,39.33045021
2011,10,15,13,79.20437603
2011,10,15,14,121.602601
2011,10,15,15,216.2459666
2011,10,15,16,252.1796962
2011,10,15,17,365.3441298
2011,10,15,18,430.9473198
2011,10,15,19,365.3441281
2011,10,15,20,275.7994206
2011,10,15,21,151.887048
2011,10,15,22,104.3687131
2011,10,15,23,146.9528642
2011,10,16,0,88.81530772
2011,10,16,1,37.86449713
2011,10,16,2,33.89569715
2011,10,16,3,25.02846837
2011,10,16,4,26.60168637
2011,10,16,5,59.21020514
2011,10,16,6,22.0322031
2011,10,16,7,20.27305937
2011,10,16,8,29.62655563
2011,10,16,9,24.67091881
2011,10,16,10,73.47643211
2011,10,16,11,102.867005
2011,10,16,12,146.7740897
2011,10,16,13,201.4434153
2011,10,16,14,280.1972784
2011,10,16,15,433.8220202
2011,10,16,16,605.8963137
2011,10,16,17,962.4518754
2011,10,16,18,1425.657313
2011,10,16,19,1456.505153
2011,10,16,20,1291.640588
2011,10,16,21,803.2279048
2011,10,16,22,712.0384683
2011,10,16,23,546.3857649
2011,10,17,0,417.8181011
2011,10,17,1,365.6659227
2011,10,17,2,366.8887415
2011,10,17,3,389.9721416
2011,10,17,4,297.7672635
2011,10,17,5,281.1626622
2011,10,17,6,260.1172961
2011,10,17,7,183.8948829
2011,10,17,8,87.52812934
2011,10,17,9,15.44614047
2011,10,17,10,3.539740525
2011,10,17,11,1.823502695
2011,10,17,12,0.107264864
2011,10,17,13,1.608972966
2011,10,17,14,9.010248609
2011,10,17,15,30.14142689
2011,10,17,16,124.8563022
2011,10,17,17,323.811173
2011,10,17,18,439.528509
2011,10,17,19,421.1361594
2011,10,17,20,527.1639032
2011,10,17,21,766.5872543
2011,10,17,22,732.9408184
2011,10,17,23,797.8146071
2011,10,18,0,773.1293898
2011,10,18,1,708.3516249
2011,10,18,2,608.5779353
2011,10,18,3,525.5549302
2011,10,18,4,409.6445171
2011,10,18,5,455.0175547
2011,10,18,6,324.6355801
2011,10,18,7,198.0109397
2011,10,18,8,183.9377898
2011,10,18,9,330.0754404
2011,10,18,10,246.0962467
2011,10,18,11,183.8948829
2011,10,18,12,210.9292049
2011,10,18,13,281.5988742
2011,10,18,14,436.7396225
2011,10,18,15,582.984538
2011,10,18,16,576.2268515
2011,10,18,17,309.544946
2011,10,18,18,236.6048382
2011,10,18,19,146.8455994
2011,10,18,20,43.9785944
2011,10,18,21,11.90639995
2011,10,18,22,7.208198867
2011,10,18,23,27.56707015
2011,10,19,0,18.23502695
2011,10,19,1,27.00929277
2011,10,19,2,34.81817502
2011,10,19,3,37.54270254
2011,10,19,4,57.81576191
2011,10,19,5,57.60123218
2011,10,19,6,42.75577499
2011,10,19,7,45.73773834
2011,10,19,8,66.93327538
2011,10,19,9,242.2898744
2011,10,19,10,1007.753401
2011,10,19,11,2066.940304
2011,10,19,12,2895.636462
2011,10,19,13,3494.796547
2011,10,19,14,3792.027486
2011,10,19,15,3882.312317
2011,10,19,16,3889.574143
2011,10,19,17,3671.819345
2011,10,19,18,3754.055724
2011,10,19,19,3514.551168
2011,10,19,20,3397.582395
2011,10,19,21,3052.328981
2011,10,19,22,2664.727394
2011,10,19,23,2330.829744
2011,10,20,0,2036.180324
2011,10,20,1,1863.08343
2011,10,20,2,1817.996427
2011,10,20,3,2096.227187
2011,10,20,4,1956.246539
2011,10,20,5,1622.059279
2011,10,20,6,1419.04265
2011,10,20,7,955.8848813
2011,10,20,8,835.2883508
2011,10,20,9,615.378527
2011,10,20,10,731.2567587
2011,10,20,11,642.559443
2011,10,20,12,586.9533379
2011,10,20,13,504.5202897
2011,10,20,14,467.9966033
2011,10,20,15,395.7143865
2011,10,20,16,292.4040203
2011,10,20,17,314.2216931
2011,10,20,18,291.2241068
2011,10,20,19,176.7724965
2011,10,20,20,103.8538414
2011,10,20,21,116.1678481
2011,10,20,22,120.7373312
2011,10,20,23,118.9567346
2011,10,21,0,223.2181828
2011,10,21,1,332.1492305
2011,10,21,2,445.6140027
2011,10,21,3,890.384185
2011,10,21,4,1140.064611
2011,10,21,5,1258.999892
2011,10,21,6,1378.031713
2011,10,21,7,1365.964416
2011,10,21,8,1518.602318
2011,10,21,9,1767.360262
2011,10,21,10,2327.453454
2011,10,21,11,2177.065561
2011,10,21,12,1806.511938
2011,10,21,13,2082.536618
2011,10,21,14,2666.676047
2011,10,21,15,3066.901683
2011,10,21,16,3276.008408
2011,10,21,17,3218.264139
2011,10,21,18,3219.876699
2011,10,21,19,3486.5586
2011,10,21,20,3362.453152
2011,10,21,21,2922.184516
2011,10,21,22,2670.895123
2011,10,21,23,2544.580022
2011,10,22,0,2365.029363
2011,10,22,1,2147.700023
2011,10,22,2,1463.843604
2011,10,22,3,1176.266503
2011,10,22,4,1014.036055
2011,10,22,5,1100.065541
2011,10,22,6,1204.906222
2011,10,22,7,1185.062222
2011,10,22,8,1208.596136
2011,10,22,9,1770.352954
2011,10,22,10,2139.361961
2011,10,22,11,2708.294815
2011,10,22,12,3414.687553
2011,10,22,13,3750.097661
2011,10,22,14,3553.953119
2011,10,22,15,3321.063213
2011,10,22,16,2880.168874
2011,10,22,17,2654.183252
2011,10,22,18,2761.176393
2011,10,22,19,2616.687033
2011,10,22,20,2532.502001
2011,10,22,21,2397.830963
2011,10,22,22,2282.88235
2011,10,22,23,2296.061642
2011,10,23,0,2327.547442
2011,10,23,1,2431.758845
2011,10,23,2,2338.545665
2011,10,23,3,2079.232855
2011,10,23,4,1699.075452
2011,10,23,5,1251.566438
2011,10,23,6,1020.571552
2011,10,23,7,865.5416451
2011,10,23,8,659.2069513
2011,10,23,9,723.4621764
2011,10,23,10,707.9302253
2011,10,23,11,896.8415312
2011,10,23,12,967.3145471
2011,10,23,13,929.1282554
2011,10,23,14,717.2157886
2011,10,23,15,520.706557
2011,10,23,16,774.6191726
2011,10,23,17,1126.903211
2011,10,23,18,1256.736605
2011,10,23,19,1544.01338
2011,10,23,20,1806.66926
2011,10,23,21,2224.844909
2011,10,23,22,2754.197027
2011,10,23,23,3164.145479
2011,10,24,0,3303.629111
2011,10,24,1,3280.803142
2011,10,24,2,3247.121975
2011,10,24,3,3034.03676
2011,10,24,4,2860.485771
2011,10,24,5,3037.483534
2011,10,24,6,2929.617976
2011,10,24,7,2454.664477
2011,10,24,8,2148.032542
2011,10,24,9,2038.286274
2011,10,24,10,1723.639106
2011,10,24,11,1403.807465
2011,10,24,12,1331.028241
2011,10,24,13,1283.574269
2011,10,24,14,1454.957485
2011,10,24,15,1926.509149
2011,10,24,16,2368.586976
2011,10,24,17,2468.421968
2011,10,24,18,2294.650845
2011,10,24,19,1681.677096
2011,10,24,20,1247.168578
2011,10,24,21,1062.316485
2011,10,24,22,637.4321805
2011,10,24,23,399.9048655
2011,10,25,0,349.1900389
2011,10,25,1,335.417231
2011,10,25,2,276.7648028
2011,10,25,3,256.5775556
2011,10,25,4,239.6654615
2011,10,25,5,318.3192106
2011,10,25,6,349.540437
2011,10,25,7,301.7503653
2011,10,25,8,172.2030135
2011,10,25,9,89.11564925
2011,10,25,10,49.32038457
2011,10,25,11,45.16923423
2011,10,25,12,50.47884543
2011,10,25,13,24.27761438
2011,10,25,14,20.73787385
2011,10,25,15,27.56707015
2011,10,25,16,48.31209488
2011,10,25,17,68.91409993
2011,10,25,18,45.23001795
2011,10,25,19,21.9892972
2011,10,25,20,9.117513473
2011,10,25,21,5.36324322
2011,10,25,22,9.224778338
2011,10,25,23,7.07948105
2011,10,26,0,4.505124304
2011,10,26,1,3.325210796
2011,10,26,2,1.71623783
2011,10,26,3,7.937599965
2011,10,26,4,23.42664655
2011,10,26,5,93.32043202
2011,10,26,6,172.3746371
2011,10,26,7,189.4297505
2011,10,26,8,216.2030605
2011,10,26,9,131.5710825
2011,10,26,10,207.7076844
2011,10,26,11,385.7428427
2011,10,26,12,600.0718296
2011,10,26,13,426.9320367
2011,10,26,14,438.6703901
2011,10,26,15,631.130373
2011,10,26,16,1354.197465
2011,10,26,17,2124.756066
2011,10,26,18,2708.738173
2011,10,26,19,2736.112161
2011,10,26,20,2600.175393
2011,10,26,21,2246.641124
2011,10,26,22,2051.293946
2011,10,26,23,2352.221935
2011,10,27,0,2011.645267
2011,10,27,1,1703.294541
2011,10,27,2,1658.786772
2011,10,27,3,1490.912663
2011,10,27,4,1068.751356
2011,10,27,5,672.2289051
2011,10,27,6,539.2204733
2011,10,27,7,314.3933175
2011,10,27,8,129.4257852
2011,10,27,9,71.78164733
2011,10,27,10,56.74311326
2011,10,27,11,52.88157814
2011,10,27,12,35.68344502
2011,10,27,13,50.50029807
2011,10,27,14,51.46568226
2011,10,27,15,125.9504034
2011,10,27,16,274.6195055
2011,10,27,17,301.6502513
2011,10,27,18,403.68059
2011,10,27,19,382.80685
2011,10,27,20,349.2973054
2011,10,27,21,223.3469003
2011,10,27,22,243.9203016
2011,10,27,23,105.1195671
2011,10,28,0,99.79922999
2011,10,28,1,49.77089708
2011,10,28,2,18.6640864
2011,10,28,3,11.79913508
2011,10,28,4,17.4841729
2011,10,28,5,14.26622696
2011,10,28,6,9.546572931
2011,10,28,7,8.473924287
2011,10,28,8,8.152129694
2011,10,28,9,13.62263778
2011,10,28,10,24.88544854
2011,10,28,11,67.14780511
2011,10,28,12,396.3937293
2011,10,28,13,572.7192891
2011,10,28,14,902.2476764
2011,10,28,15,1497.04208
2011,10,28,16,2031.489267
2011,10,28,17,2229.106906
2011,10,28,18,2048.737462
2011,10,28,19,1972.043084
2011,10,28,20,2182.432379
2011,10,28,21,2433.017413
2011,10,28,22,3210.578622
2011,10,28,23,3729.56715
2011,10,29,0,3428.292331
2011,10,29,1,3159.854335
2011,10,29,2,2926.11042
2011,10,29,3,3079.145197
2011,10,29,4,2802.948908
2011,10,29,5,2335.574433
2011,10,29,6,2060.075353
2011,10,29,7,1818.225269
2011,10,29,8,1148.190697
2011,10,29,9,916.4710014
2011,10,29,10,958.6260931
2011,10,29,11,880.6659909
2011,10,29,12,640.1888888
2011,10,29,13,632.262016
2011,10,29,14,607.4909816
2011,10,29,15,452.1428577
2011,10,29,16,343.0330363
2011,10,29,17,293.2406866
2011,10,29,18,169.5499962
2011,10,29,19,102.5666634
2011,10,29,20,56.48567742
2011,10,29,21,149.2912386
2011,10,29,22,209.6813572
2011,10,29,23,316.2168202
2011,10,30,0,296.3728203
2011,10,30,1,269.6638691
2011,10,30,2,189.558468
2011,10,30,3,210.0174536
2011,10,30,4,214.6584463
2011,10,30,5,311.8833187
2011,10,30,6,360.3026795
2011,10,30,7,465.336436
2011,10,30,8,366.0091699
2011,10,30,9,373.8895612
2011,10,30,10,629.0655211
2011,10,30,11,969.2059807
2011,10,30,12,1102.747162
2011,10,30,13,1246.065283
2011,10,30,14,1947.42221
2011,10,30,15,2494.240616
2011,10,30,16,2601.501905
2011,10,30,17,2744.47882
2011,10,30,18,2466.548407
2011,10,30,19,2484.919296
2011,10,30,20,2813.932833
2011,10,30,21,3462.685018
2011,10,30,22,3853.164897
2011,10,30,23,4049.162814
2011,10,31,0,3933.188047
2011,10,31,1,3814.091863
2011,10,31,2,3937.049583
2011,10,31,3,3954.346042
2011,10,31,4,3777.081924
2011,10,31,5,3298.448212
2011,10,31,6,3030.618583
2011,10,31,7,2945.278646
2011,10,31,8,3038.870802
2011,10,31,9,3283.431131
2011,10,31,10,3097.094202
2011,10,31,11,2946.726722
2011,10,31,12,2909.784713
2011,10,31,13,3351.18678
2011,10,31,14,3616.392007
2011,10,31,15,3711.07826
2011,10,31,16,3580.751449
2011,10,31,17,3597.899529
2011,10,31,18,3431.331493
2011,10,31,19,3189.02734
2011,10,31,20,2955.111268
2011,10,31,21,2656.164078
2011,10,31,22,2081.817936
2011,10,31,23,1749.918998
2011,11,1,0,1546.655654
2011,11,1,1,886.6084605
2011,11,1,2,769.2964582
2011,11,1,3,657.2118241
2011,11,1,4,703.2391781
2011,11,1,5,463.6201949
2011,11,1,6,420.3280983
2011,11,1,7,351.3353362
2011,11,1,8,150.3209811
2011,11,1,9,85.55445608
2011,11,1,10,36.36278903
2011,11,1,11,17.4841729
2011,11,1,12,3.217945932
2011,11,1,13,3.539740525
2011,11,1,14,5.470508084
2011,11,1,15,4.505124304
2011,11,1,16,9.653837795
2011,11,1,17,10.16870927
2011,11,1,18,79.37599965
2011,11,1,19,239.136288
2011,11,1,20,220.2934263
2011,11,1,21,243.4912422
2011,11,1,22,212.8778505
2011,11,1,23,158.7519993
2011,11,2,0,138.2000506
2011,11,2,1,135.4469202
2011,11,2,2,197.1528208
2011,11,2,3,156.4994371
2011,11,2,4,123.7407474
2011,11,2,5,121.44528
2011,11,2,6,90.03097645
2011,11,2,7,94.13564483
2011,11,2,8,64.57344836
2011,11,2,9,40.9751782
2011,11,2,10,76.15805413
2011,11,2,11,106.6212752
2011,11,2,12,142.0258313
2011,11,2,13,222.0382693
2011,11,2,14,372.3592529
2011,11,2,15,506.783579
2011,11,2,16,430.9401706
2011,11,2,17,359.6805446
2011,11,2,18,383.4361374
2011,11,2,19,440.8585926
2011,11,2,20,982.2243632
2011,11,2,21,1680.826113
2011,11,2,22,1640.852078
2011,11,2,23,1429.197053
2011,11,3,0,1472.353288
2011,11,3,1,2122.471333
2011,11,3,2,1938.183146
2011,11,3,3,1527.398036
2011,11,3,4,1302.324166
2011,11,3,5,1601.400056
2011,11,3,6,1721.264993
2011,11,3,7,1560.163878
2011,11,3,8,1143.425575
2011,11,3,9,861.2725048
2011,11,3,10,743.3240559
2011,11,3,11,636.9459173
2011,11,3,12,698.9164021
2011,11,3,13,442.7893602
2011,11,3,14,223.7974124
2011,11,3,15,157.6149919
2011,11,3,16,290.9452175
2011,11,3,17,517.0166464
2011,11,3,18,564.2775463
2011,11,3,19,548.1020028
2011,11,3,20,499.103414
2011,11,3,21,452.5004083
2011,11,3,22,502.3642652
2011,11,3,23,721.8710831
2011,11,4,0,784.2134236
2011,11,4,1,994.3667472
2011,11,4,2,1039.93286
2011,11,4,3,928.7635522
2011,11,4,4,881.9889221
2011,11,4,5,922.6280072
2011,11,4,6,954.9576334
2011,11,4,7,1293.421183
2011,11,4,8,1365.39592
2011,11,4,9,1200.165113
2011,11,4,10,801.6975965
2011,11,4,11,833.147656
2011,11,4,12,1572.76035
2011,11,4,13,1944.411645
2011,11,4,14,2773.611968
2011,11,4,15,3414.562428
2011,11,4,16,3631.956124
2011,11,4,17,3655.908373
2011,11,4,18,3768.768897
2011,11,4,19,3670.860063
2011,11,4,20,3530.837541
2011,11,4,21,2934.62724
2011,11,4,22,2497.948403
2011,11,4,23,1997.829547
2011,11,5,0,1543.326869
2011,11,5,1,1321.181335
2011,11,5,2,1238.97354
2011,11,5,3,1250.869216
2011,11,5,4,853.7353542
2011,11,5,5,585.2371001
2011,11,5,6,477.4144571
2011,11,5,7,263.5283192
2011,11,5,8,116.7113225
2011,11,5,9,81.54274999
2011,11,5,10,109.796315
2011,11,5,11,112.7353725
2011,11,5,12,92.14051851
2011,11,5,13,64.95960171
2011,11,5,14,10.08289725
2011,11,5,15,4.784012942
2011,11,5,16,26.36570359
2011,11,5,17,105.9991387
2011,11,5,18,219.6462625
2011,11,5,19,263.3352421
2011,11,5,20,239.7584246
2011,11,5,21,191.3390654
2011,11,5,22,234.8742986
2011,11,5,23,245.5936342
2011,11,6,0,272.9676272
2011,11,6,1,276.7004448
2011,11,6,2,296.1797432
2011,11,6,3,342.4394984
2011,11,6,4,280.819415
2011,11,6,5,201.6579451
2011,11,6,6,124.6417724
2011,11,6,7,52.06636513
2011,11,6,8,14.26622696
2011,11,6,9,7.07948105
2011,11,6,10,3.861535118
2011,11,6,11,2.145297288
2011,11,6,12,0.750854051
2011,11,6,13,0
2011,11,6,14,1.608972966
2011,11,6,15,2.252562152
2011,11,6,16,2.831792417
2011,11,6,17,3.411022683
2011,11,6,18,7.937599965
2011,11,6,19,8.116374722
2011,11,6,20,22.63288639
2011,11,6,21,98.14735092
2011,11,6,22,232.5287734
2011,11,6,23,399.7761496
2011,11,7,0,409.3227225
2011,11,7,1,421.9585222
2011,11,7,2,511.1170788
2011,11,7,3,587.210773
2011,11,7,4,692.8881154
2011,11,7,5,751.7550782
2011,11,7,6,691.7725647
2011,11,7,7,670.1908727
2011,11,7,8,712.7464203
2011,11,7,9,654.0153325
2011,11,7,10,729.1329157
2011,11,7,11,812.4240829
2011,11,7,12,1226.566575
2011,11,7,13,1568.641377
2011,11,7,14,1316.5904
2011,11,7,15,1047.226871
2011,11,7,16,1049.908493
2011,11,7,17,1293.528447
2011,11,7,18,1453.117118
2011,11,7,19,1589.193335
2011,11,7,20,1644.777983
2011,11,7,21,1603.191387
2011,11,7,22,1685.692877
2011,11,7,23,1583.765723
2011,11,8,0,1463.897237
2011,11,8,1,1268.585792
2011,11,8,2,1249.835901
2011,11,8,3,1069.666682
2011,11,8,4,768.3024709
2011,11,8,5,638.848078
2011,11,8,6,589.7779805
2011,11,8,7,451.1345653
2011,11,8,8,317.9116038
2011,11,8,9,178.3600168
2011,11,8,10,94.39308066
2011,11,8,11,65.2885476
2011,11,8,12,76.47984831
2011,11,8,13,81.09223748
2011,11,8,14,23.59827017
2011,11,8,15,9.739649707
2011,11,8,16,24.24185935
2011,11,8,17,71.43839968
2011,11,8,18,204.8973436
2011,11,8,19,224.4624559
2011,11,8,20,222.8320286
2011,11,8,21,197.2386313
2011,11,8,22,183.6374478
2011,11,8,23,159.7173831
2011,11,9,0,123.8694657
2011,11,9,1,100.0781185
2011,11,9,2,92.15482109
2011,11,9,3,76.41548956
2011,11,9,4,76.82309596
2011,11,9,5,79.91232397
2011,11,9,6,86.77727529
2011,11,9,7,109.7319563
2011,11,9,8,182.221552
2011,11,9,9,125.4784387
2011,11,9,10,138.6434127
2011,11,9,11,160.017725
2011,11,9,12,244.7784205
2011,11,9,13,231.8851842
2011,11,9,14,283.0076176
2011,11,9,15,269.3206218
2011,11,9,16,285.2387271
2011,11,9,17,356.3624798
2011,11,9,18,432.1915929
2011,11,9,19,416.4880125
2011,11,9,20,281.5273621
2011,11,9,21,249.5409799
2011,11,9,22,145.1293615
2011,11,9,23,109.6032388
2011,11,10,0,79.26873478
2011,11,10,1,46.66021601
2011,11,10,2,18.02049722
2011,11,10,3,7.186745914
2011,11,10,4,3.110681067
2011,11,10,5,3.968799982
2011,11,10,6,12.87178373
2011,11,10,7,13.94443237
2011,11,10,8,7.808882148
2011,11,10,9,7.401275643
2011,11,10,10,38.29355659
2011,11,10,11,119.0639995
2011,11,10,12,198.547264
2011,11,10,13,126.3580103
2011,11,10,14,54.91961057
2011,11,10,15,50.54320418
2011,11,10,16,75.6217294
2011,11,10,17,55.11268724
2011,11,10,18,43.51378012
2011,11,10,19,32.50125391
2011,11,10,20,28.10339447
2011,11,10,21,59.31747001
2011,11,10,22,76.47984831
2011,11,10,23,66.28968619
2011,11,11,0,63.71532945
2011,11,11,1,98.38333329
2011,11,11,2,156.5423433
2011,11,11,3,214.4224639
2011,11,11,4,208.7016717
2011,11,11,5,272.4742082
2011,11,11,6,362.0832769
2011,11,11,7,571.314122
2011,11,11,8,572.0649728
2011,11,11,9,621.8680513
2011,11,11,10,761.9881489
2011,11,11,11,1258.610173
2011,11,11,12,1919.236586
2011,11,11,13,2042.545208
2011,11,11,14,2544.233192
2011,11,11,15,3141.358819
2011,11,11,16,3364.469736
2011,11,11,17,3236.645764
2011,11,11,18,4029.590537
2011,11,11,19,4177.623226
2011,11,11,20,4350.362553
2011,11,11,21,4309.687721
2011,11,11,22,4148.836934
2011,11,11,23,3985.340219
2011,11,12,0,4005.216404
2011,11,12,1,4114.980545
2011,11,12,2,4180.841145
2011,11,12,3,4180.573009
2011,11,12,4,4147.596213
2011,11,12,5,4032.515312
2011,11,12,6,3644.705166
2011,11,12,7,3359.471183
2011,11,12,8,2944.098733
2011,11,12,9,3238.004461
2011,11,12,10,3560.996854
2011,11,12,11,3799.267864
2011,11,12,12,3887.324645
2011,11,12,13,3361.058709
2011,11,12,14,3206.321992
2011,11,12,15,3046.590311
2011,11,12,16,2625.114474
2011,11,12,17,2584.582654
2011,11,12,18,2402.353961
2011,11,12,19,2217.540174
2011,11,12,20,2219.631839
2011,11,12,21,2700.178431
2011,11,12,22,3237.403768
2011,11,12,23,3578.463141
2011,11,13,0,3136.489004
2011,11,13,1,2891.860744
2011,11,13,2,2793.069804
2011,11,13,3,2982.892868
2011,11,13,4,2911.74049
2011,11,13,5,2787.549225
2011,11,13,6,2862.255641
2011,11,13,7,2857.732631
2011,11,13,8,3384.406703
2011,11,13,9,3562.909736
2011,11,13,10,3804.845637
2011,11,13,11,4019.482631
2011,11,13,12,4133.290652
2011,11,13,13,4201.242944
2011,11,13,14,4177.905163
2011,11,13,15,4101.558138
2011,11,13,16,4087.145313
2011,11,13,17,3777.546729
2011,11,13,18,3806.990935
2011,11,13,19,3933.499105
2011,11,13,20,3886.699466
2011,11,13,21,3876.895441
2011,11,13,22,3677.039551
2011,11,13,23,3650.713176
2011,11,14,0,3598.918545
2011,11,14,1,3687.572956
2011,11,14,2,3589.511422
2011,11,14,3,3527.533778
2011,11,14,4,3685.413386
2011,11,14,5,3787.03967
2011,11,14,6,3826.43806
2011,11,14,7,3922.232733
2011,11,14,8,3785.484329
2011,11,14,9,3844.866169
2011,11,14,10,3893.178253
2011,11,14,11,4051.072133
2011,11,14,12,4087.59582
2011,11,14,13,4115.341673
2011,11,14,14,4118.434468
2011,11,14,15,4007.200804
2011,11,14,16,4062.08823
2011,11,14,17,3857.7594
2011,11,14,18,3482.90091
2011,11,14,19,3366.41839
2011,11,14,20,2990.32274
2011,11,14,21,2451.779822
