Year,Month,Day,Hour,reserves
2011,7,10,8,648.6276728
2011,7,10,9,670.8151256
2011,7,10,10,688.3069096
2011,7,10,11,699.0770004
2011,7,10,12,700.8299856
2011,7,10,13,701.0921376
2011,7,10,14,701.4091472
2011,7,10,15,702.2543656
2011,7,10,16,712.5996112
2011,7,10,17,709.2378652
2011,7,10,18,697.51461
2011,7,10,19,685.6353416
2011,7,10,20,685.438668
2011,7,10,21,669.322828
2011,7,10,22,617.0627872
2011,7,10,23,575.1098692
2011,7,11,0,543.4334124
2011,7,11,1,528.0013276
2011,7,11,2,529.15704
2011,7,11,3,534.6101528
2011,7,11,4,556.298768
2011,7,11,5,593.3721836
2011,7,11,6,641.1569852
2011,7,11,7,671.1519204
2011,7,11,8,671.7014952
2011,7,11,9,696.196632
2011,7,11,10,714.6558368
2011,7,11,11,716.3496128
2011,7,11,12,742.6818224
2011,7,11,13,754.4593612
2011,7,11,14,748.5046812
2011,7,11,15,754.4239296
2011,7,11,16,751.0003572
2011,7,11,17,751.5135404
2011,7,11,18,737.564924
2011,7,11,19,723.0027912
2011,7,11,20,717.0230856
2011,7,11,21,695.303814
2011,7,11,22,641.2687212
2011,7,11,23,597.4277752
2011,7,12,0,565.3769832
2011,7,12,1,547.1280632
2011,7,12,2,541.7685936
2011,7,12,3,546.8053136
2011,7,12,4,569.506434
2011,7,12,5,605.4430252
2011,7,12,6,649.4139316
2011,7,12,7,681.7111712
2011,7,12,8,704.8956848
2011,7,12,9,731.486818
2011,7,12,10,749.6901372
2011,7,12,11,757.168574
2011,7,12,12,759.4725876
2011,7,12,13,757.0602748
2011,7,12,14,742.0375156
2011,7,12,15,733.98476
2011,7,12,16,729.2185648
2011,7,12,17,722.1493516
2011,7,12,18,706.5899324
2011,7,12,19,699.014058
2011,7,12,20,688.212464
2011,7,12,21,666.1903652
2011,7,12,22,629.34913
2011,7,12,23,589.5808372
2011,7,13,0,556.7404684
2011,7,13,1,539.4733692
2011,7,13,2,533.1943908
2011,7,13,3,535.5902364
2011,7,13,4,553.2788404
2011,7,13,5,572.7031296
2011,7,13,6,595.5039852
2011,7,13,7,620.9468292
2011,7,13,8,618.1022448
2011,7,13,9,645.146558
2011,7,13,10,668.1550316
2011,7,13,11,676.019704
2011,7,13,12,673.6983912
2011,7,13,13,669.719936
2011,7,13,14,665.5267256
2011,7,13,15,659.071766
2011,7,13,16,660.9163108
2011,7,13,17,659.5587036
2011,7,13,18,651.887704
2011,7,13,19,646.9636028
2011,7,13,20,648.0783528
2011,7,13,21,640.6781304
2011,7,13,22,609.3184848
2011,7,13,23,569.2982496
2011,7,14,0,540.34221
2011,7,14,1,521.2190764
2011,7,14,2,516.4334564
2011,7,14,3,520.9610432
2011,7,14,4,540.3535292
2011,7,14,5,559.8051888
2011,7,14,6,579.7063432
2011,7,14,7,605.375956
2011,7,14,8,624.5641204
2011,7,14,9,651.766826
2011,7,14,10,661.67237
2011,7,14,11,666.0814296
2011,7,14,12,668.7449088
2011,7,14,13,659.421654
2011,7,14,14,652.1715932
2011,7,14,15,647.9515812
2011,7,14,16,651.1757352
2011,7,14,17,657.4358644
2011,7,14,18,655.4147136
2011,7,14,19,655.0885808
2011,7,14,20,667.1366396
2011,7,14,21,649.2296028
2011,7,14,22,611.5228416
2011,7,14,23,572.3628788
2011,7,15,0,545.6206376
2011,7,15,1,531.606554
2011,7,15,2,524.864816
2011,7,15,3,528.6471232
2011,7,15,4,548.1104584
2011,7,15,5,583.6362252
2011,7,15,6,627.5684696
2011,7,15,7,665.752476
2011,7,15,8,695.3368856
2011,7,15,9,719.5896572
2011,7,15,10,739.0356548
2011,7,15,11,743.602328
2011,7,15,12,741.1928656
2011,7,15,13,735.4503424
2011,7,15,14,732.4324076
2011,7,15,15,730.065518
2011,7,15,16,728.89786
2011,7,15,17,723.3045348
2011,7,15,18,708.7668484
2011,7,15,19,699.1911608
2011,7,15,20,699.7081012
2011,7,15,21,682.482656
2011,7,15,22,629.6221056
2011,7,15,23,584.4492928
2011,7,16,0,555.564126
2011,7,16,1,536.6925008
2011,7,16,2,525.8664908
2011,7,16,3,520.27483
2011,7,16,4,525.1932204
2011,7,16,5,535.0865652
2011,7,16,6,570.7301808
2011,7,16,7,620.3331016
2011,7,16,8,662.5760884
2011,7,16,9,692.4604212
2011,7,16,10,709.3581544
2011,7,16,11,706.6357336
2011,7,16,12,698.6142172
2011,7,16,13,699.1232076
2011,7,16,14,694.9696764
2011,7,16,15,690.848612
2011,7,16,16,697.6171972
2011,7,16,17,695.2414896
2011,7,16,18,678.173508
2011,7,16,19,668.2284864
2011,7,16,20,668.0326956
2011,7,16,21,668.6794688
2011,7,16,22,624.0783156
2011,7,16,23,578.7080272
2011,7,17,0,545.9945484
2011,7,17,1,529.3166792
2011,7,17,2,523.2188344
2011,7,17,3,520.5157936
2011,7,17,4,525.2737992
2011,7,17,5,529.529772
2011,7,17,6,560.6754192
2011,7,17,7,610.2551644
2011,7,17,8,656.78232
2011,7,17,9,683.2374656
2011,7,17,10,702.1159204
2011,7,17,11,716.9853944
2011,7,17,12,721.3529108
2011,7,17,13,719.4087804
2011,7,17,14,714.0821808
2011,7,17,15,715.967646
2011,7,17,16,720.4792492
2011,7,17,17,720.8354268
2011,7,17,18,706.0674956
2011,7,17,19,695.218772
2011,7,17,20,690.1868404
2011,7,17,21,683.7407056
2011,7,17,22,629.038476
2011,7,17,23,582.7472604
2011,7,18,0,556.6948556
2011,7,18,1,540.7859744
2011,7,18,2,535.1934288
2011,7,18,3,542.2734648
2011,7,18,4,565.352506
2011,7,18,5,605.380726
2011,7,18,6,650.9347436
2011,7,18,7,685.0960472
2011,7,18,8,717.4066564
2011,7,18,9,739.2466524
2011,7,18,10,757.7620948
2011,7,18,11,765.7935332
2011,7,18,12,771.5467052
2011,7,18,13,776.0801484
2011,7,18,14,774.7978752
2011,7,18,15,759.9183036
2011,7,18,16,742.2803212
2011,7,18,17,746.8353312
2011,7,18,18,730.9765392
2011,7,18,19,725.6921448
2011,7,18,20,718.260066
2011,7,18,21,711.6438436
2011,7,18,22,673.6298232
2011,7,18,23,622.7294744
2011,7,19,0,590.1226588
2011,7,19,1,573.0259308
2011,7,19,2,560.6043016
2011,7,19,3,561.7821704
2011,7,19,4,581.880574
2011,7,19,5,608.8076784
2011,7,19,6,653.7345476
2011,7,19,7,690.5369012
2011,7,19,8,716.1278376
2011,7,19,9,739.5266796
2011,7,19,10,746.4051448
2011,7,19,11,750.2573016
2011,7,19,12,760.2163096
2011,7,19,13,756.1844628
2011,7,19,14,748.3182528
2011,7,19,15,738.9759648
2011,7,19,16,736.799646
2011,7,19,17,735.0489252
2011,7,19,18,718.0656848
2011,7,19,19,707.7783704
2011,7,19,20,698.6046504
2011,7,19,21,658.6913188
2011,7,19,22,607.0303332
2011,7,19,23,567.912018
2011,7,20,0,566.3721964
2011,7,20,1,554.8929856
2011,7,20,2,543.5895988
2011,7,20,3,546.7670652
2011,7,20,4,564.8371068
2011,7,20,5,586.5961948
2011,7,20,6,608.0451868
2011,7,20,7,633.0914332
2011,7,20,8,660.2894944
2011,7,20,9,689.6750544
2011,7,20,10,700.6935244
2011,7,20,11,679.8554292
2011,7,20,12,680.538444
2011,7,20,13,673.5306628
2011,7,20,14,667.8449108
2011,7,20,15,664.6206124
2011,7,20,16,668.5570028
2011,7,20,17,671.868114
2011,7,20,18,662.577164
2011,7,20,19,655.4999576
2011,7,20,20,655.9742288
2011,7,20,21,645.6855892
2011,7,20,22,596.7152572
2011,7,20,23,551.6150684
2011,7,21,0,539.3788996
2011,7,21,1,535.778312
2011,7,21,2,537.7027112
2011,7,21,3,536.191624
2011,7,21,4,543.8402064
2011,7,21,5,557.252614
2011,7,21,6,581.4789324
2011,7,21,7,611.3163636
2011,7,21,8,636.3399144
2011,7,21,9,659.1338076
2011,7,21,10,674.1851644
2011,7,21,11,680.8564064
2011,7,21,12,684.6114264
2011,7,21,13,683.6563224
2011,7,21,14,690.7316168
2011,7,21,15,700.2763068
2011,7,21,16,708.55834
2011,7,21,17,714.1114096
2011,7,21,18,716.8483956
2011,7,21,19,712.6747412
2011,7,21,20,708.6594264
2011,7,21,21,700.0927112
2011,7,21,22,655.2772488
2011,7,21,23,605.6778404
2011,7,22,0,575.911478
2011,7,22,1,553.3562064
2011,7,22,2,546.6513852
2011,7,22,3,548.7580944
2011,7,22,4,566.420224
2011,7,22,5,594.2383084
2011,7,22,6,637.057468
2011,7,22,7,681.762364
2011,7,22,8,711.6181936
2011,7,22,9,738.2117812
2011,7,22,10,757.2260792
2011,7,22,11,766.6482064
2011,7,22,12,775.3808292
2011,7,22,13,775.8590224
2011,7,22,14,784.4047588
2011,7,22,15,784.1318996
2011,7,22,16,786.9006208
2011,7,22,17,776.4609304
2011,7,22,18,764.6011736
2011,7,22,19,746.0323272
2011,7,22,20,740.6282684
2011,7,22,21,731.2336588
2011,7,22,22,670.1176604
2011,7,22,23,611.6176192
2011,7,23,0,577.041588
2011,7,23,1,556.4771656
2011,7,23,2,543.2603684
2011,7,23,3,535.7428768
2011,7,23,4,530.7401992
2011,7,23,5,542.2349228
2011,7,23,6,584.3980432
2011,7,23,7,631.944816
2011,7,23,8,675.873546
2011,7,23,9,696.207682
2011,7,23,10,705.9304728
2011,7,23,11,714.8923232
2011,7,23,12,722.0354676
2011,7,23,13,735.6037056
2011,7,23,14,749.6041648
2011,7,23,15,759.5866324
2011,7,23,16,769.1971112
2011,7,23,17,767.5987584
2011,7,23,18,752.8329644
2011,7,23,19,734.6345236
2011,7,23,20,724.9809652
2011,7,23,21,706.6821748
2011,7,23,22,643.8487696
2011,7,23,23,589.9216132
2011,7,24,0,554.5746068
2011,7,24,1,533.6089292
2011,7,24,2,525.0231652
2011,7,24,3,518.0542296
2011,7,24,4,522.3126624
2011,7,24,5,530.8480068
2011,7,24,6,569.7162832
2011,7,24,7,623.6459204
2011,7,24,8,669.9849616
2011,7,24,9,698.6019428
2011,7,24,10,733.0490224
2011,7,24,11,749.0481904
2011,7,24,12,768.2737844
2011,7,24,13,772.8816868
2011,7,24,14,755.2940484
2011,7,24,15,767.4830892
2011,7,24,16,781.4468524
2011,7,24,17,810.32945
2011,7,24,18,797.0643204
2011,7,24,19,775.6964516
2011,7,24,20,764.625902
2011,7,24,21,741.0141516
2011,7,24,22,666.7785552
2011,7,24,23,611.95415
2011,7,25,0,578.4651568
2011,7,25,1,555.8393044
2011,7,25,2,544.9935052
2011,7,25,3,552.3144292
2011,7,25,4,569.5816308
2011,7,25,5,608.1490488
2011,7,25,6,655.9069068
2011,7,25,7,699.0267916
2011,7,25,8,741.625208
2011,7,25,9,770.0482332
2011,7,25,10,792.701768
2011,7,25,11,784.195004
2011,7,25,12,785.3353496
2011,7,25,13,780.9963332
2011,7,25,14,785.6891484
2011,7,25,15,781.5392628
2011,7,25,16,779.4988984
2011,7,25,17,777.644832
2011,7,25,18,764.6848796
2011,7,25,19,773.3528376
2011,7,25,20,771.1385
2011,7,25,21,747.5586076
2011,7,25,22,684.7590368
2011,7,25,23,628.9325148
2011,7,26,0,597.6010784
2011,7,26,1,575.3749064
2011,7,26,2,568.0315872
2011,7,26,3,570.6942696
2011,7,26,4,590.2992928
2011,7,26,5,628.2227864
2011,7,26,6,671.6102732
2011,7,26,7,685.0388496
2011,7,26,8,713.3230348
2011,7,26,9,730.1709848
2011,7,26,10,743.0723768
2011,7,26,11,744.8453748
2011,7,26,12,749.2878672
2011,7,26,13,752.9851604
2011,7,26,14,746.1132724
2011,7,26,15,742.084778
2011,7,26,16,744.6072376
2011,7,26,17,734.7309676
2011,7,26,18,714.2304372
2011,7,26,19,694.3847948
2011,7,26,20,688.6026332
2011,7,26,21,665.7519728
2011,7,26,22,647.7397636
2011,7,26,23,608.4192784
2011,7,27,0,579.0257048
2011,7,27,1,561.2056496
2011,7,27,2,546.1524276
2011,7,27,3,552.3136372
2011,7,27,4,570.7504812
2011,7,27,5,585.8983272
2011,7,27,6,590.3713784
2011,7,27,7,616.9854352
2011,7,27,8,640.7411808
2011,7,27,9,658.33583
2011,7,27,10,672.0308736
2011,7,27,11,688.453522
2011,7,27,12,688.251822
2011,7,27,13,684.372268
2011,7,27,14,685.130328
2011,7,27,15,687.4320396
2011,7,27,16,695.603748
2011,7,27,17,696.5715828
2011,7,27,18,687.2920552
2011,7,27,19,675.4903792
2011,7,27,20,675.9438752
2011,7,27,21,659.798352
2011,7,27,22,615.939888
2011,7,27,23,593.301612
2011,7,28,0,572.595982
2011,7,28,1,551.4916916
2011,7,28,2,542.1237244
2011,7,28,3,544.4027276
2011,7,28,4,559.5490464
2011,7,28,5,578.277216
2011,7,28,6,573.3576016
2011,7,28,7,598.0682628
2011,7,28,8,622.2387868
2011,7,28,9,645.1991648
2011,7,28,10,658.1416544
2011,7,28,11,663.127962
2011,7,28,12,672.3868772
2011,7,28,13,676.7224812
2011,7,28,14,677.9225976
2011,7,28,15,682.0462828
2011,7,28,16,687.5546628
2011,7,28,17,691.5426068
2011,7,28,18,682.0983488
2011,7,28,19,680.2244776
2011,7,28,20,677.0390328
2011,7,28,21,670.9367356
2011,7,28,22,652.5673792
2011,7,28,23,608.1031044
2011,7,29,0,576.7791032
2011,7,29,1,558.5232668
2011,7,29,2,551.3440952
2011,7,29,3,553.2038624
2011,7,29,4,573.0712544
2011,7,29,5,601.2787276
2011,7,29,6,642.671514
2011,7,29,7,679.9457
2011,7,29,8,703.235034
2011,7,29,9,694.8513152
2011,7,29,10,708.3444948
2011,7,29,11,718.1031972
2011,7,29,12,721.2774136
2011,7,29,13,729.646358
2011,7,29,14,738.2963264
2011,7,29,15,742.2561352
2011,7,29,16,742.6324008
2011,7,29,17,733.4449556
2011,7,29,18,714.8854544
2011,7,29,19,700.6471744
2011,7,29,20,687.7274576
2011,7,29,21,686.4976128
2011,7,29,22,662.7794344
2011,7,29,23,611.184186
2011,7,30,0,573.107002
2011,7,30,1,553.9867692
2011,7,30,2,541.3031288
2011,7,30,3,533.0951184
2011,7,30,4,533.0004332
2011,7,30,5,541.6418468
2011,7,30,6,579.520996
2011,7,30,7,627.7687504
2011,7,30,8,668.1271724
2011,7,30,9,698.9442484
2011,7,30,10,723.94709
2011,7,30,11,731.6821884
2011,7,30,12,741.037538
2011,7,30,13,750.9039976
2011,7,30,14,759.7699144
2011,7,30,15,770.1963328
2011,7,30,16,775.392306
2011,7,30,17,775.8592064
2011,7,30,18,759.3306096
2011,7,30,19,742.2855272
2011,7,30,20,735.5472584
2011,7,30,21,719.2159888
2011,7,30,22,660.9078368
2011,7,30,23,609.4732348
2011,7,31,0,571.6837524
2011,7,31,1,550.0250828
2011,7,31,2,535.8036728
2011,7,31,3,533.2478764
2011,7,31,4,534.436766
2011,7,31,5,539.1640988
2011,7,31,6,576.493142
2011,7,31,7,626.6267756
2011,7,31,8,673.918862
2011,7,31,9,710.452236
2011,7,31,10,734.3425676
2011,7,31,11,750.4803048
2011,7,31,12,762.3949696
2011,7,31,13,772.8521852
2011,7,31,14,785.5950888
2011,7,31,15,798.5426172
2011,7,31,16,809.9283204
2011,7,31,17,811.8146772
2011,7,31,18,798.3677508
2011,7,31,19,779.9332756
2011,7,31,20,766.2300872
2011,7,31,21,738.6039768
2011,7,31,22,668.135492
2011,7,31,23,610.0600292
2011,8,1,0,565.0927532
2011,8,1,1,547.6198444
2011,8,1,2,538.6218864
2011,8,1,3,544.3292892
2011,8,1,4,564.0064984
2011,8,1,5,595.5853816
2011,8,1,6,613.5022736
2011,8,1,7,650.715144
2011,8,1,8,685.1900888
2011,8,1,9,714.4581816
2011,8,1,10,745.9397276
2011,8,1,11,762.9561628
2011,8,1,12,781.4414104
2011,8,1,13,788.8349508
2011,8,1,14,794.85672
2011,8,1,15,803.752054
2011,8,1,16,815.8711268
2011,8,1,17,812.45309
2011,8,1,18,786.848194
2011,8,1,19,762.446724
2011,8,1,20,743.668422
2011,8,1,21,721.1100116
2011,8,1,22,645.39444
2011,8,1,23,592.4053568
2011,8,2,0,556.1705336
2011,8,2,1,537.765262
2011,8,2,2,529.465858
2011,8,2,3,530.57264
2011,8,2,4,550.0631536
2011,8,2,5,586.2561796
2011,8,2,6,626.7645448
2011,8,2,7,655.2503796
2011,8,2,8,683.2515892
2011,8,2,9,715.1500552
2011,8,2,10,742.5213268
2011,8,2,11,753.2812548
2011,8,2,12,775.3985204
2011,8,2,13,778.1211084
2011,8,2,14,785.6362604
2011,8,2,15,791.8289248
2011,8,2,16,799.0451156
2011,8,2,17,789.4113704
2011,8,2,18,763.0048956
2011,8,2,19,740.6365284
2011,8,2,20,727.782432
2011,8,2,21,698.482648
2011,8,2,22,640.492166
2011,8,2,23,597.125774
2011,8,3,0,566.7191488
2011,8,3,1,541.4437652
2011,8,3,2,526.4561792
2011,8,3,3,526.7670716
2011,8,3,4,542.7759144
2011,8,3,5,567.665874
2011,8,3,6,591.4538872
2011,8,3,7,613.5578888
2011,8,3,8,650.1038744
2011,8,3,9,677.8311248
2011,8,3,10,700.4474616
2011,8,3,11,712.9036712
2011,8,3,12,723.7963192
2011,8,3,13,730.7534532
2011,8,3,14,732.1038544
2011,8,3,15,737.9550996
2011,8,3,16,744.79923
2011,8,3,17,747.5679
2011,8,3,18,736.6590112
2011,8,3,19,722.1622328
2011,8,3,20,709.6669092
2011,8,3,21,687.8783092
2011,8,3,22,637.1934824
2011,8,3,23,582.507656
2011,8,4,0,546.9294492
2011,8,4,1,526.4629048
2011,8,4,2,514.48271
2011,8,4,3,507.4212444
2011,8,4,4,516.9311016
2011,8,4,5,533.9934812
2011,8,4,6,557.1606152
2011,8,4,7,586.808814
2011,8,4,8,616.8802712
2011,8,4,9,640.8789192
2011,8,4,10,661.3447072
2011,8,4,11,681.028122
2011,8,4,12,691.9353488
2011,8,4,13,699.6250028
2011,8,4,14,701.1883484
2011,8,4,15,709.3820312
2011,8,4,16,715.8764216
2011,8,4,17,718.9994264
2011,8,4,18,714.8197132
2011,8,4,19,709.3359636
2011,8,4,20,707.7753708
2011,8,4,21,693.1858656
2011,8,4,22,634.7250176
2011,8,4,23,582.34739
2011,8,5,0,549.8598336
2011,8,5,1,530.4151976
2011,8,5,2,521.7275768
2011,8,5,3,525.5427884
2011,8,5,4,545.0150004
2011,8,5,5,577.7691632
2011,8,5,6,620.7309252
2011,8,5,7,657.5521044
2011,8,5,8,690.908516
2011,8,5,9,713.1452296
2011,8,5,10,723.9180844
2011,8,5,11,719.5430844
2011,8,5,12,725.1712468
2011,8,5,13,725.556558
2011,8,5,14,722.7542176
2011,8,5,15,716.0299252
2011,8,5,16,715.7126968
2011,8,5,17,711.8538252
2011,8,5,18,695.1533628
2011,8,5,19,684.6798492
2011,8,5,20,682.13688
2011,8,5,21,663.642784
2011,8,5,22,612.8741412
2011,8,5,23,568.871494
2011,8,6,0,534.8149292
2011,8,6,1,518.796276
2011,8,6,2,504.1755684
2011,8,6,3,498.1596624
2011,8,6,4,498.6522632
2011,8,6,5,514.9117848
2011,8,6,6,544.7380244
2011,8,6,7,595.3735328
2011,8,6,8,633.7076176
2011,8,6,9,656.3218748
2011,8,6,10,672.6094724
2011,8,6,11,672.423184
2011,8,6,12,681.8558148
2011,8,6,13,687.1182012
2011,8,6,14,690.923868
2011,8,6,15,693.111394
2011,8,6,16,702.6909372
2011,8,6,17,697.9615476
2011,8,6,18,684.5830532
2011,8,6,19,667.9958812
2011,8,6,20,663.217942
2011,8,6,21,651.296416
2011,8,6,22,594.3527644
2011,8,6,23,553.2730112
2011,8,7,0,523.2890752
2011,8,7,1,507.6401656
2011,8,7,2,501.9544252
2011,8,7,3,498.3930064
2011,8,7,4,496.9460116
2011,8,7,5,507.0645672
2011,8,7,6,538.4178964
2011,8,7,7,588.023296
2011,8,7,8,625.4121468
2011,8,7,9,652.1595524
2011,8,7,10,678.1831676
2011,8,7,11,694.930606
2011,8,7,12,699.3316692
2011,8,7,13,709.4726396
2011,8,7,14,720.1724568
2011,8,7,15,734.720202
2011,8,7,16,753.9410544
2011,8,7,17,763.2942788
2011,8,7,18,751.1789324
2011,8,7,19,733.3950952
2011,8,7,20,725.1242288
2011,8,7,21,694.9492468
2011,8,7,22,612.013062
2011,8,7,23,562.5978692
2011,8,8,0,531.5080068
2011,8,8,1,515.56531
2011,8,8,2,509.8238216
2011,8,8,3,514.9395136
2011,8,8,4,538.0090692
2011,8,8,5,574.1499816
2011,8,8,6,620.3780184
2011,8,8,7,655.7137372
2011,8,8,8,687.6080548
2011,8,8,9,722.5706068
2011,8,8,10,745.3028216
2011,8,8,11,762.4056976
2011,8,8,12,774.5664132
2011,8,8,13,788.914484
2011,8,8,14,796.1428604
2011,8,8,15,798.4437932
2011,8,8,16,803.372434
2011,8,8,17,803.2968444
2011,8,8,18,788.5854224
2011,8,8,19,769.7735108
2011,8,8,20,758.7977312
2011,8,8,21,735.0407176
2011,8,8,22,647.4370012
2011,8,8,23,591.6615092
2011,8,9,0,558.087836
2011,8,9,1,539.1219236
2011,8,9,2,526.7481044
2011,8,9,3,528.025814
2011,8,9,4,552.929198
2011,8,9,5,590.589158
2011,8,9,6,627.17978
2011,8,9,7,665.3443276
2011,8,9,8,693.5907868
2011,8,9,9,726.8693088
2011,8,9,10,753.6551696
2011,8,9,11,763.7348668
2011,8,9,12,773.3846504
2011,8,9,13,785.0878708
2011,8,9,14,796.3724852
2011,8,9,15,799.378638
2011,8,9,16,804.1622736
2011,8,9,17,795.21385
2011,8,9,18,773.2742284
2011,8,9,19,761.861528
2011,8,9,20,743.9718764
2011,8,9,21,712.0880684
2011,8,9,22,642.2181888
2011,8,9,23,588.6057068
2011,8,10,0,553.2523856
2011,8,10,1,537.6810512
2011,8,10,2,525.628228
2011,8,10,3,527.761208
2011,8,10,4,544.3154092
2011,8,10,5,574.9514724
2011,8,10,6,592.9333944
2011,8,10,7,615.5471456
2011,8,10,8,636.7192196
2011,8,10,9,657.3545004
2011,8,10,10,676.28642
2011,8,10,11,681.6584772
2011,8,10,12,681.646068
2011,8,10,13,690.3957308
2011,8,10,14,693.6310536
2011,8,10,15,694.4222476
2011,8,10,16,703.7205924
2011,8,10,17,705.5910268
2011,8,10,18,691.2958888
2011,8,10,19,682.004124
2011,8,10,20,677.0043508
2011,8,10,21,656.8545836
2011,8,10,22,601.6296792
2011,8,10,23,562.5775792
2011,8,11,0,536.3558664
2011,8,11,1,517.7269772
2011,8,11,2,509.4095992
2011,8,11,3,512.4140712
2011,8,11,4,526.6320344
2011,8,11,5,556.9817128
2011,8,11,6,577.9295168
2011,8,11,7,599.7651708
2011,8,11,8,619.304176
2011,8,11,9,640.268838
2011,8,11,10,648.792402
2011,8,11,11,653.8757112
2011,8,11,12,661.5994508
2011,8,11,13,669.5085336
2011,8,11,14,677.339958
2011,8,11,15,685.1665944
2011,8,11,16,694.341942
2011,8,11,17,704.7962472
2011,8,11,18,698.8319004
2011,8,11,19,688.1631472
2011,8,11,20,685.998534
2011,8,11,21,668.3598568
2011,8,11,22,605.9678036
2011,8,11,23,567.221586
2011,8,12,0,535.5455432
2011,8,12,1,519.44709
2011,8,12,2,509.2307632
2011,8,12,3,511.0098696
2011,8,12,4,531.2210688
2011,8,12,5,571.7694432
2011,8,12,6,612.7277308
2011,8,12,7,647.1608992
2011,8,12,8,674.5232908
2011,8,12,9,702.1123772
2011,8,12,10,725.3802
2011,8,12,11,734.4280188
2011,8,12,12,751.8274404
2011,8,12,13,762.036456
2011,8,12,14,766.8461432
2011,8,12,15,773.0056864
2011,8,12,16,773.8099376
2011,8,12,17,764.9798312
2011,8,12,18,739.6866392
2011,8,12,19,724.2473872
2011,8,12,20,720.3155516
2011,8,12,21,690.6878976
2011,8,12,22,616.3403372
2011,8,12,23,569.855654
2011,8,13,0,536.2649784
2011,8,13,1,517.24924
2011,8,13,2,506.8312652
2011,8,13,3,500.6084668
2011,8,13,4,502.2078728
2011,8,13,5,521.664758
2011,8,13,6,556.4045944
2011,8,13,7,601.1967864
2011,8,13,8,632.9009112
2011,8,13,9,659.485644
2011,8,13,10,678.335086
2011,8,13,11,680.717114
2011,8,13,12,684.0997708
2011,8,13,13,687.1834772
2011,8,13,14,688.4948032
2011,8,13,15,691.1527368
2011,8,13,16,693.4296436
2011,8,13,17,693.2023696
2011,8,13,18,680.935214
2011,8,13,19,669.19062
2011,8,13,20,671.7335532
2011,8,13,21,644.926404
2011,8,13,22,589.6519548
2011,8,13,23,551.1393792
2011,8,14,0,520.2394108
2011,8,14,1,504.6302324
2011,8,14,2,500.6304808
2011,8,14,3,489.4907304
2011,8,14,4,489.708088
2011,8,14,5,496.9844436
2011,8,14,6,530.46128
2011,8,14,7,576.4673664
2011,8,14,8,613.7832016
2011,8,14,9,636.1937136
2011,8,14,10,654.5977388
2011,8,14,11,656.9335888
2011,8,14,12,661.3772368
2011,8,14,13,659.9744028
2011,8,14,14,664.2146068
2011,8,14,15,674.0844016
2011,8,14,16,685.3646488
2011,8,14,17,690.8311544
2011,8,14,18,681.664368
2011,8,14,19,677.4511648
2011,8,14,20,680.5111052
2011,8,14,21,649.1682016
2011,8,14,22,587.5721
2011,8,14,23,549.0184512
2011,8,15,0,519.381086
2011,8,15,1,506.3324716
2011,8,15,2,502.1360712
2011,8,15,3,508.7326172
2011,8,15,4,530.25553
2011,8,15,5,570.703854
2011,8,15,6,614.7700404
2011,8,15,7,644.9732216
2011,8,15,8,668.8633092
2011,8,15,9,695.6377828
2011,8,15,10,715.0697512
2011,8,15,11,723.315652
2011,8,15,12,728.5634364
2011,8,15,13,727.9447412
2011,8,15,14,726.9369332
2011,8,15,15,726.136922
2011,8,15,16,731.9859608
2011,8,15,17,727.953396
2011,8,15,18,711.4136544
2011,8,15,19,697.5887932
2011,8,15,20,690.8009428
2011,8,15,21,663.74117
2011,8,15,22,599.519512
2011,8,15,23,556.0688868
2011,8,16,0,528.8666012
2011,8,16,1,513.1451332
2011,8,16,2,506.0431044
2011,8,16,3,511.1477488
2011,8,16,4,538.3136808
2011,8,16,5,582.3223904
2011,8,16,6,618.1303084
2011,8,16,7,654.463812
2011,8,16,8,665.724876
2011,8,16,9,683.7710224
2011,8,16,10,701.4784032
2011,8,16,11,708.886904
2011,8,16,12,719.6111976
2011,8,16,13,720.7621668
2011,8,16,14,723.0813592
2011,8,16,15,727.2286192
2011,8,16,16,732.1520436
2011,8,16,17,732.6103984
2011,8,16,18,709.0983568
2011,8,16,19,693.3735948
2011,8,16,20,689.711626
2011,8,16,21,652.7106132
2011,8,16,22,599.1634464
2011,8,16,23,560.681294
2011,8,17,0,538.4368108
2011,8,17,1,519.7653056
2011,8,17,2,514.4839116
2011,8,17,3,515.1927872
2011,8,17,4,533.8147944
2011,8,17,5,561.9919944
2011,8,17,6,583.0212416
2011,8,17,7,605.8250972
2011,8,17,8,627.9391612
2011,8,17,9,641.046064
2011,8,17,10,660.929958
2011,8,17,11,675.051116
2011,8,17,12,681.6108416
2011,8,17,13,690.2155196
2011,8,17,14,692.340898
2011,8,17,15,700.4222216
2011,8,17,16,709.0859192
2011,8,17,17,711.3419312
2011,8,17,18,696.7257592
2011,8,17,19,684.775686
2011,8,17,20,676.647998
2011,8,17,21,652.0203988
2011,8,17,22,598.3586352
2011,8,17,23,557.1444208
2011,8,18,0,532.1619864
2011,8,18,1,513.6347968
2011,8,18,2,504.7818016
2011,8,18,3,508.7140136
2011,8,18,4,523.8136064
2011,8,18,5,548.1424008
2011,8,18,6,567.2132736
2011,8,18,7,593.521924
2011,8,18,8,620.7319012
2011,8,18,9,642.7627896
2011,8,18,10,652.628704
2011,8,18,11,668.1615812
2011,8,18,12,680.826034
2011,8,18,13,686.3439244
2011,8,18,14,691.1859508
2011,8,18,15,691.3043828
2011,8,18,16,698.9177552
