Year,Month,Day,Hour,Wind
2010,11,22,23,1185.8413
2010,11,23,0,1001.043591
2010,11,23,1,641.8640434
2010,11,23,2,701.7833007
2010,11,23,3,609.2724474
2010,11,23,4,565.0329958
2010,11,23,5,408.5709353
2010,11,23,6,323.5639891
2010,11,23,7,180.6537606
2010,11,23,8,145.1502007
2010,11,23,9,120.9585006
2010,11,23,10,153.5500966
2010,11,23,11,258.9407902
2010,11,23,12,282.3485
2010,11,23,13,299.0362931
2010,11,23,14,203.3894788
2010,11,23,15,153.1021021
2010,11,23,16,83.77496152
2010,11,23,17,138.3182854
2010,11,23,18,151.5341216
2010,11,23,19,147.8381674
2010,11,23,20,20.83174177
2010,11,23,21,7.727904205
2010,11,23,22,14.55981952
2010,11,23,23,16.68779314
2010,11,24,0,14.78381674
2010,11,24,1,25.75968068
2010,11,24,2,39.64750853
2010,11,24,3,30.46362237
2010,11,24,4,14.89581535
2010,11,24,5,17.91977787
2010,11,24,6,20.94374038
2010,11,24,7,40.54349742
2010,11,24,8,87.02292126
2010,11,24,9,122.3024839
2010,11,24,10,45.47143634
2010,11,24,11,31.24761265
2010,11,24,12,67.75916006
2010,11,24,13,73.9190837
2010,11,24,14,62.49522531
2010,11,24,15,32.47959738
2010,11,24,16,29.7916307
2010,11,24,17,24.63969457
2010,11,24,18,14.55981952
2010,11,24,19,25.42368485
2010,11,24,20,40.3195002
2010,11,24,21,34.607571
2010,11,24,22,26.20767513
2010,11,24,23,30.79961821
2010,11,25,0,77.27904205
2010,11,25,1,112.7826019
2010,11,25,2,146.6061827
2010,11,25,3,164.8619564
2010,11,25,4,103.3747186
2010,11,25,5,111.8866131
2010,11,25,6,121.406495
2010,11,25,7,119.0545242
2010,11,25,8,118.4945311
2010,11,25,9,66.19117949
2010,11,25,10,61.37523919
2010,11,25,11,89.59888933
2010,11,25,12,101.1347463
2010,11,25,13,124.9904506
2010,11,25,14,113.4545936
2010,11,25,15,112.7826019
2010,11,25,16,128.5744062
2010,11,25,17,122.862477
2010,11,25,18,157.9180424
2010,11,25,19,116.4785561
2010,11,25,20,138.6542812
2010,11,25,21,161.2780008
2010,11,25,22,98.33478104
2010,11,25,23,22.84771678
2010,11,26,0,17.69578064
2010,11,26,1,12.99183895
2010,11,26,2,13.88782785
2010,11,26,3,13.66383062
2010,11,26,4,20.04775149
2010,11,26,5,58.12727945
2010,11,26,6,178.3017898
2010,11,26,7,204.9574593
2010,11,26,8,233.0691109
2010,11,26,9,268.5726708
2010,11,26,10,354.9236004
2010,11,26,11,274.5085972
2010,11,26,12,235.0850859
2010,11,26,13,262.4127471
2010,11,26,14,301.948257
2010,11,26,15,200.8135107
2010,11,26,16,227.5811789
2010,11,26,17,253.6768554
2010,11,26,18,240.237022
2010,11,26,19,240.6850165
2010,11,26,20,231.9491248
2010,11,26,21,164.0779661
2010,11,26,22,100.5747533
2010,11,26,23,147.2781743
2010,11,27,0,139.1022757
2010,11,27,1,117.374545
2010,11,27,2,91.39086712
2010,11,27,3,62.3832267
2010,11,27,4,25.87167929
2010,11,27,5,20.71974316
2010,11,27,6,11.87185284
2010,11,27,7,14.22382368
2010,11,27,8,12.65584312
2010,11,27,9,22.0637265
2010,11,27,10,38.75151964
2010,11,27,11,48.83139469
2010,11,27,12,51.51936136
2010,11,27,13,82.5429768
2010,11,27,14,140.1102632
2010,11,27,15,224.8932122
2010,11,27,16,317.7400613
2010,11,27,17,373.9633643
2010,11,27,18,465.1302342
2010,11,27,19,511.1616636
2010,11,27,20,684.4235159
2010,11,27,21,1039.571113
2010,11,27,22,1250.016505
2010,11,27,23,1377.694922
2010,11,28,0,1720.074678
2010,11,28,1,1804.857627
2010,11,28,2,1673.259258
2010,11,28,3,1536.396955
2010,11,28,4,1466.061827
2010,11,28,5,1302.319856
2010,11,28,6,1256.06443
2010,11,28,7,1123.794069
2010,11,28,8,1264.352327
2010,11,28,9,1344.431334
2010,11,28,10,1364.14309
2010,11,28,11,1340.511383
2010,11,28,12,1304.223833
2010,11,28,13,1276.784173
2010,11,28,14,1272.19223
2010,11,28,15,1431.006261
2010,11,28,16,1524.301105
2010,11,28,17,1504.813346
2010,11,28,18,1276.448177
2010,11,28,19,1008.435499
2010,11,28,20,512.8416428
2010,11,28,21,346.9716989
2010,11,28,22,265.8847041
2010,11,28,23,169.1179036
2010,11,29,0,119.0545242
2010,11,29,1,85.4549407
2010,11,29,2,68.65514895
2010,11,29,3,51.63135998
2010,11,29,4,33.15158905
2010,11,29,5,46.36742523
2010,11,29,6,63.3912142
2010,11,29,7,61.4872378
2010,11,29,8,68.54315034
2010,11,29,9,45.47143634
2010,11,29,10,20.60774455
2010,11,29,11,12.76784173
2010,11,29,12,12.65584312
2010,11,29,13,37.29553768
2010,11,29,14,117.0385492
2010,11,29,15,94.0788338
2010,11,29,16,32.03160294
2010,11,29,17,21.95172789
2010,11,29,18,23.18371261
2010,11,29,19,26.20767513
2010,11,29,20,15.90380286
2010,11,29,21,15.56780702
2010,11,29,22,14.89581535
2010,11,29,23,17.35978481
2010,11,30,0,34.15957656
2010,11,30,1,71.11911841
2010,11,30,2,99.11877132
2010,11,30,3,114.5745797
2010,11,30,4,119.1665228
2010,11,30,5,169.2299022
2010,11,30,6,243.1489859
2010,11,30,7,322.444003
2010,11,30,8,353.9156129
2010,11,30,9,375.1953491
2010,11,30,10,422.0107687
2010,11,30,11,462.7782634
2010,11,30,12,433.8826216
2010,11,30,13,486.5219691
2010,11,30,14,530.7614207
2010,11,30,15,591.800664
2010,11,30,16,724.9670133
2010,11,30,17,730.6789425
2010,11,30,18,858.3573598
2010,11,30,19,878.181114
2010,11,30,20,918.0526198
2010,11,30,21,892.1809405
2010,11,30,22,883.669046
2010,11,30,23,858.9173528
2010,12,1,0,691.1434326
2010,12,1,1,513.1776386
2010,12,1,2,408.3469381
2010,12,1,3,412.6028854
2010,12,1,4,299.4842876
2010,12,1,5,207.1974316
2010,12,1,6,149.8541424
2010,12,1,7,130.7023798
2010,12,1,8,139.1022757
2010,12,1,9,58.35127668
2010,12,1,10,38.97551686
2010,12,1,11,33.03959044
2010,12,1,12,43.67945855
2010,12,1,13,32.92759183
2010,12,1,14,20.1597501
2010,12,1,15,37.74353213
2010,12,1,16,76.15905593
2010,12,1,17,104.0467102
2010,12,1,18,83.77496152
2010,12,1,19,67.53516283
2010,12,1,20,63.95120726
2010,12,1,21,33.37558628
2010,12,1,22,9.071887545
2010,12,1,23,7.167911146
2010,12,2,0,3.807952797
2010,12,2,1,6.495919476
2010,12,2,2,10.30387227
2010,12,2,3,10.30387227
2010,12,2,4,6.943913923
2010,12,2,5,11.535857
2010,12,2,6,4.927938913
2010,12,2,7,2.68796668
2010,12,2,8,1.34398334
2010,12,2,9,2.68796668
2010,12,2,10,3.35995835
2010,12,2,11,1.119986117
2010,12,2,12,6.159923641
2010,12,2,13,12.87984034
2010,12,2,14,26.99166541
2010,12,2,15,79.18301845
2010,12,2,16,157.2460508
2010,12,2,17,280.8925181
2010,12,2,18,287.0524417
2010,12,2,19,289.9644056
2010,12,2,20,270.9246416
2010,12,2,21,243.708979
2010,12,2,22,292.9883681
2010,12,2,23,288.6204223
2010,12,3,0,302.5082501
2010,12,3,1,322.7799988
2010,12,3,2,294.6683473
2010,12,3,3,185.1337051
2010,12,3,4,132.0463632
2010,12,3,5,81.31099207
2010,12,3,6,31.35961127
2010,12,3,7,7.839902816
2010,12,3,8,0.111998612
2010,12,3,9,1.34398334
2010,12,3,10,0
2010,12,3,11,1.903976398
2010,12,3,12,71.45511424
2010,12,3,13,173.5978481
2010,12,3,14,246.7329415
2010,12,3,15,416.6348354
2010,12,3,16,499.7378052
2010,12,3,17,572.7609
2010,12,3,18,562.3450292
2010,12,3,19,541.1772916
2010,12,3,20,436.7945855
2010,12,3,21,266.780693
2010,12,3,22,255.4688332
2010,12,3,23,240.9090137
2010,12,4,0,172.477862
2010,12,4,1,168.2219147
2010,12,4,2,176.6218106
2010,12,4,3,143.0222271
2010,12,4,4,163.0699786
2010,12,4,5,161.501998
2010,12,4,6,227.1331845
2010,12,4,7,286.9404431
2010,12,4,8,414.6188604
2010,12,4,9,473.8661259
2010,12,4,10,418.8748076
2010,12,4,11,397.0350783
2010,12,4,12,403.3070006
2010,12,4,13,379.4512963
2010,12,4,14,360.0755365
2010,12,4,15,275.2925875
2010,12,4,16,258.2687985
2010,12,4,17,296.5723237
2010,12,4,18,243.0369873
2010,12,4,19,142.462234
2010,12,4,20,129.2463979
2010,12,4,21,110.6546283
2010,12,4,22,90.15888239
2010,12,4,23,106.2866825
2010,12,5,0,89.03889627
2010,12,5,1,31.02361543
2010,12,5,2,28.7836432
2010,12,5,3,25.08768901
2010,12,5,4,44.127453
2010,12,5,5,41.21548909
2010,12,5,6,29.23163764
2010,12,5,7,41.77548215
2010,12,5,8,103.9347116
2010,12,5,9,180.3177648
2010,12,5,10,155.9020674
2010,12,5,11,281.1165153
2010,12,5,12,216.3813177
2010,12,5,13,102.4787297
2010,12,5,14,118.830527
2010,12,5,15,160.6060091
2010,12,5,16,273.5006097
2010,12,5,17,201.597501
2010,12,5,18,202.3814913
2010,12,5,19,226.0131983
2010,12,5,20,236.4290692
2010,12,5,21,245.8369526
2010,12,5,22,171.9178689
2010,12,5,23,155.1180772
2010,12,6,0,92.73485046
2010,12,6,1,47.26341412
2010,12,6,2,40.20750159
2010,12,6,3,15.45580841
2010,12,6,4,20.94374038
2010,12,6,5,10.97586394
2010,12,6,6,10.86386533
2010,12,6,7,6.271922253
2010,12,6,8,12.20784867
2010,12,6,9,26.31967374
2010,12,6,10,40.3195002
2010,12,6,11,92.1748574
2010,12,6,12,118.3825325
2010,12,6,13,78.735024
2010,12,6,14,35.5035599
2010,12,6,15,16.57579453
2010,12,6,16,8.399895875
2010,12,6,17,4.143948632
2010,12,6,18,5.039937525
2010,12,6,19,4.367945855
2010,12,6,20,4.70394169
2010,12,6,21,4.927938913
2010,12,6,22,5.039937525
2010,12,6,23,5.711929195
2010,12,7,0,16.12780008
2010,12,7,1,78.39902816
2010,12,7,2,198.5735385
2010,12,7,3,297.4683126
2010,12,7,4,332.7478753
2010,12,7,5,259.7247804
2010,12,7,6,127.4544201
2010,12,7,7,119.7265159
2010,12,7,8,131.0383756
2010,12,7,9,111.4386186
2010,12,7,10,201.0375079
2010,12,7,11,60.81524613
2010,12,7,12,63.72721004
2010,12,7,13,94.0788338
2010,12,7,14,34.38357378
2010,12,7,15,27.77565569
2010,12,7,16,41.21548909
2010,12,7,17,17.80777925
2010,12,7,18,16.91179036
2010,12,7,19,17.13578758
2010,12,7,20,5.599930583
2010,12,7,21,16.46379591
2010,12,7,22,23.071714
2010,12,7,23,51.74335859
2010,12,8,0,14.55981952
2010,12,8,1,11.87185284
2010,12,8,2,11.64785561
2010,12,8,3,32.03160294
2010,12,8,4,106.9586741
2010,12,8,5,219.4052802
2010,12,8,6,227.5811789
2010,12,8,7,269.1326638
2010,12,8,8,492.7938913
2010,12,8,9,749.4947092
2010,12,8,10,750.8386926
2010,12,8,11,843.1255486
2010,12,8,12,1207.233035
2010,12,8,13,1282.944097
2010,12,8,14,1402.558614
2010,12,8,15,1379.150904
2010,12,8,16,1326.399558
2010,12,8,17,1469.981778
2010,12,8,18,1231.648732
2010,12,8,19,1408.942535
2010,12,8,20,1528.109058
2010,12,8,21,1480.621646
2010,12,8,22,1106.658282
2010,12,8,23,728.3269716
2010,12,9,0,628.6482073
2010,12,9,1,846.4855069
2010,12,9,2,1010.115479
2010,12,9,3,967.5560062
2010,12,9,4,862.053314
2010,12,9,5,1045.619038
2010,12,9,6,1324.047587
2010,12,9,7,1111.474222
2010,12,9,8,1130.513986
2010,12,9,9,1232.208726
2010,12,9,10,1150.33774
2010,12,9,11,1180.689364
2010,12,9,12,1227.728781
2010,12,9,13,1510.077281
2010,12,9,14,996.2276507
2010,12,9,15,772.342426
2010,12,9,16,402.1870145
2010,12,9,17,431.1946549
2010,12,9,18,505.3377358
2010,12,9,19,1001.379587
2010,12,9,20,1627.339827
2010,12,9,21,1850.105066
2010,12,9,22,2414.354072
2010,12,9,23,2786.861454
2010,12,10,0,3166.984742
2010,12,10,1,3163.400786
2010,12,10,2,3049.722196
2010,12,10,3,3268.567483
2010,12,10,4,3175.608635
2010,12,10,5,3197.448364
2010,12,10,6,2882.620267
2010,12,10,7,2074.102289
2010,12,10,8,1761.85016
2010,12,10,9,1448.590043
2010,12,10,10,1175.873424
2010,12,10,11,1031.059219
2010,12,10,12,940.2283449
2010,12,10,13,1036.771148
2010,12,10,14,1152.465714
2010,12,10,15,1448.926039
2010,12,10,16,1612.220015
2010,12,10,17,1490.701521
2010,12,10,18,1408.49454
2010,12,10,19,1281.600113
2010,12,10,20,1190.993236
2010,12,10,21,1018.179379
2010,12,10,22,879.1891016
2010,12,10,23,544.4252513
2010,12,11,0,349.0996726
2010,12,11,1,194.2055926
2010,12,11,2,103.26272
2010,12,11,3,29.45563487
2010,12,11,4,20.38374732
2010,12,11,5,7.615905593
2010,12,11,6,54.99131833
2010,12,11,7,91.95086018
2010,12,11,8,74.03108231
2010,12,11,9,90.71887545
2010,12,11,10,134.1743368
2010,12,11,11,93.07084629
2010,12,11,12,124.6544548
2010,12,11,13,324.459978
2010,12,11,14,230.6051414
2010,12,11,15,112.6706033
2010,12,11,16,25.98367791
2010,12,11,17,14.4478209
2010,12,11,18,16.46379591
2010,12,11,19,43.2314641
2010,12,11,20,50.73537108
2010,12,11,21,79.7430115
2010,12,11,22,149.8541424
2010,12,11,23,300.2682779
2010,12,12,0,585.3047446
2010,12,12,1,1013.475437
2010,12,12,2,1356.975179
2010,12,12,3,1736.986468
2010,12,12,4,1909.688327
2010,12,12,5,1978.567474
2010,12,12,6,2041.958688
2010,12,12,7,2336.515037
2010,12,12,8,2175.68503
2010,12,12,9,2178.820991
2010,12,12,10,1826.809355
2010,12,12,11,1280.368129
2010,12,12,12,1493.613485
2010,12,12,13,1702.378897
2010,12,12,14,1567.532569
2010,12,12,15,1454.749967
2010,12,12,16,1389.11878
2010,12,12,17,1140.481863
2010,12,12,18,946.9482616
2010,12,12,19,1071.714715
2010,12,12,20,986.1477757
2010,12,12,21,969.6839798
2010,12,12,22,1087.170523
2010,12,12,23,1239.152639
2010,12,13,0,1188.753264
2010,12,13,1,1138.689885
2010,12,13,2,1062.530829
2010,12,13,3,1072.610704
2010,12,13,4,1115.058178
2010,12,13,5,1159.969621
2010,12,13,6,1122.786082
2010,12,13,7,1090.530482
2010,12,13,8,956.916138
2010,12,13,9,622.4882836
2010,12,13,10,466.6982148
2010,12,13,11,376.2033366
2010,12,13,12,285.0364667
2010,12,13,13,134.1743368
2010,12,13,14,88.92689766
2010,12,13,15,119.9505131
2010,12,13,16,124.9904506
2010,12,13,17,302.2842529
2010,12,13,18,400.3950367
2010,12,13,19,330.3959044
2010,12,13,20,438.5865633
2010,12,13,21,547.3372152
2010,12,13,22,856.4533834
2010,12,13,23,905.6207739
2010,12,14,0,969.6839798
2010,12,14,1,1478.045678
2010,12,14,2,1617.707947
2010,12,14,3,2271.66784
2010,12,14,4,2991.370919
2010,12,14,5,3019.818566
2010,12,14,6,2921.371787
2010,12,14,7,2214.324551
2010,12,14,8,2134.469541
2010,12,14,9,2331.587098
2010,12,14,10,2622.335493
2010,12,14,11,2653.919102
2010,12,14,12,2842.972758
2010,12,14,13,3058.122091
2010,12,14,14,3186.136505
2010,12,14,15,2908.379948
2010,12,14,16,2611.919623
2010,12,14,17,2179.156987
2010,12,14,18,2135.813524
2010,12,14,19,1921.000187
2010,12,14,20,2525.120699
2010,12,14,21,2241.764211
2010,12,14,22,2116.325766
2010,12,14,23,2421.409984
2010,12,15,0,2048.118611
2010,12,15,1,1726.3466
2010,12,15,2,1501.341389
2010,12,15,3,1210.816991
2010,12,15,4,1279.47214
2010,12,15,5,1323.711591
2010,12,15,6,1362.799107
2010,12,15,7,1467.629807
2010,12,15,8,1438.846164
2010,12,15,9,1214.06495
2010,12,15,10,1071.826714
2010,12,15,11,950.6442158
2010,12,15,12,924.1005448
2010,12,15,13,753.6386579
2010,12,15,14,581.8327876
2010,12,15,15,481.5940302
2010,12,15,16,320.0920321
2010,12,15,17,220.0772719
2010,12,15,18,176.509812
2010,12,15,19,140.2222618
2010,12,15,20,113.1185978
2010,12,15,21,210.6693885
2010,12,15,22,263.8687291
2010,12,15,23,260.2847735
2010,12,16,0,157.8060438
2010,12,16,1,117.9345381
2010,12,16,2,106.0626852
2010,12,16,3,101.5827408
2010,12,16,4,100.350756
2010,12,16,5,126.4464326
2010,12,16,6,167.8859189
2010,12,16,7,164.973955
2010,12,16,8,143.0222271
2010,12,16,9,61.37523919
2010,12,16,10,21.1677376
2010,12,16,11,18.03177648
2010,12,16,12,39.19951408
2010,12,16,13,240.3490206
2010,12,16,14,560.66505
2010,12,16,15,709.5112049
2010,12,16,16,1058.050884
2010,12,16,17,1205.21706
2010,12,16,18,979.6518562
2010,12,16,19,938.6603643
2010,12,16,20,914.3566656
2010,12,16,21,621.2562989
2010,12,16,22,423.9147451
2010,12,16,23,330.3959044
2010,12,17,0,232.9571123
2010,12,17,1,184.2377162
2010,12,17,2,106.9586741
2010,12,17,3,73.9190837
2010,12,17,4,55.10331694
2010,12,17,5,59.35926418
2010,12,17,6,73.69508647
2010,12,17,7,53.31133915
2010,12,17,8,38.4155238
2010,12,17,9,18.2557737
2010,12,17,10,24.41569734
2010,12,17,11,28.89564181
2010,12,17,12,48.60739746
2010,12,17,13,179.6457731
2010,12,17,14,346.9716989
2010,12,17,15,399.0510534
2010,12,17,16,623.6082697
2010,12,17,17,1151.793722
2010,12,17,18,1974.087529
2010,12,17,19,1882.696662
2010,12,17,20,1498.317427
2010,12,17,21,1779.545941
2010,12,17,22,1808.329584
2010,12,17,23,1869.368827
2010,12,18,0,2059.990464
2010,12,18,1,2220.372476
2010,12,18,2,2087.430124
2010,12,18,3,2184.644919
2010,12,18,4,2512.464855
2010,12,18,5,1910.808314
2010,12,18,6,951.9881991
2010,12,18,7,218.2852941
2010,12,18,8,74.59107537
2010,12,18,9,63.61521142
2010,12,18,10,61.71123503
2010,12,18,11,126.1104367
2010,12,18,12,108.7506519
2010,12,18,13,72.0151073
2010,12,18,14,40.76749465
2010,12,18,15,42.33547521
2010,12,18,16,31.35961127
2010,12,18,17,57.11929195
2010,12,18,18,139.3262729
2010,12,18,19,340.027785
2010,12,18,20,406.6669589
2010,12,18,21,405.7709701
2010,12,18,22,371.7233921
2010,12,18,23,305.8682085
2010,12,19,0,443.4025036
2010,12,19,1,426.6027118
2010,12,19,2,418.9868062
2010,12,19,3,199.6935246
2010,12,19,4,114.6865783
2010,12,19,5,58.23927806
2010,12,19,6,77.05504482
2010,12,19,7,48.38340024
2010,12,19,8,36.39954879
2010,12,19,9,12.43184589
2010,12,19,10,27.10366402
2010,12,19,11,167.3259258
2010,12,19,12,422.234766
2010,12,19,13,641.0800532
2010,12,19,14,446.5384647
2010,12,19,15,298.2523029
2010,12,19,16,190.7336357
2010,12,19,17,125.5504437
2010,12,19,18,79.40701567
2010,12,19,19,112.1106103
2010,12,19,20,129.9183895
2010,12,19,21,122.4144825
2010,12,19,22,222.65324
2010,12,19,23,287.1644403
2010,12,20,0,243.8209776
2010,12,20,1,167.7739203
2010,12,20,2,59.80725863
2010,12,20,3,7.615905593
2010,12,20,4,10.41587088
2010,12,20,5,16.79979175
2010,12,20,6,10.41587088
2010,12,20,7,15.23181119
2010,12,20,8,32.03160294
2010,12,20,9,53.42333776
2010,12,20,10,74.25507953
2010,12,20,11,96.87879909
2010,12,20,12,122.9744756
2010,12,20,13,111.4386186
2010,12,20,14,79.85501012
2010,12,20,15,107.6306658
2010,12,20,16,171.3578758
2010,12,20,17,156.6860577
2010,12,20,18,156.3500619
2010,12,20,19,194.3175912
2010,12,20,20,211.0053844
2010,12,20,21,160.2700133
2010,12,20,22,202.1574941
2010,12,20,23,211.117383
2010,12,21,0,262.4127471
2010,12,21,1,163.6299716
2010,12,21,2,132.7183548
2010,12,21,3,120.846502
2010,12,21,4,94.19083241
2010,12,21,5,85.4549407
2010,12,21,6,98.67077688
2010,12,21,7,95.19881991
2010,12,21,8,125.5504437
2010,12,21,9,157.3580494
2010,12,21,10,198.4615399
2010,12,21,11,216.605315
2010,12,21,12,240.6850165
2010,12,21,13,279.4365361
2010,12,21,14,407.6749465
2010,12,21,15,565.4809903
2010,12,21,16,581.720789
2010,12,21,17,599.304571
2010,12,21,18,592.6966529
2010,12,21,19,497.497833
2010,12,21,20,464.6822398
2010,12,21,21,375.1953491
2010,12,21,22,335.3238433
2010,12,21,23,296.2363278
2010,12,22,0,246.3969457
2010,12,22,1,192.4136148
2010,12,22,2,147.3901729
2010,12,22,3,112.4466061
2010,12,22,4,82.5429768
2010,12,22,5,77.05504482
2010,12,22,6,50.73537108
2010,12,22,7,29.00764042
2010,12,22,8,28.89564181
2010,12,22,9,20.1597501
2010,12,22,10,6.383920865
2010,12,22,11,1.567980563
2010,12,22,12,2.01597501
2010,12,22,13,1.567980563
2010,12,22,14,3.135961127
2010,12,22,15,5.039937525
2010,12,22,16,7.503906981
2010,12,22,17,10.86386533
2010,12,22,18,15.90380286
2010,12,22,19,12.54384451
2010,12,22,20,6.271922253
2010,12,22,21,5.711929195
2010,12,22,22,3.695954185
2010,12,22,23,3.919951408
2010,12,23,0,4.927938913
2010,12,23,1,4.591943078
2010,12,23,2,8.959888933
2010,12,23,3,11.08786255
2010,12,23,4,11.08786255
2010,12,23,5,8.175898651
2010,12,23,6,16.12780008
2010,12,23,7,14.11182507
2010,12,23,8,10.30387227
2010,12,23,9,11.42385839
2010,12,23,10,8.73589171
2010,12,23,11,3.471956962
2010,12,23,12,1.903976398
2010,12,23,13,4.03195002
2010,12,23,14,5.599930583
2010,12,23,15,18.47977092
2010,12,23,16,68.09515589
2010,12,23,17,75.8230601
2010,12,23,18,42.89546827
2010,12,23,19,33.93557933
2010,12,23,20,74.9270712
2010,12,23,21,74.47907676
2010,12,23,22,83.99895875
2010,12,23,23,50.95936831
2010,12,24,0,25.53568346
2010,12,24,1,31.58360849
2010,12,24,2,21.27973622
2010,12,24,3,15.00781396
2010,12,24,4,12.43184589
2010,12,24,5,19.26376121
2010,12,24,6,16.12780008
2010,12,24,7,8.511894486
2010,12,24,8,8.847890321
2010,12,24,9,8.399895875
2010,12,24,10,6.831915311
2010,12,24,11,5.711929195
2010,12,24,12,10.97586394
2010,12,24,13,12.20784867
2010,12,24,14,8.959888933
2010,12,24,15,23.40770984
2010,12,24,16,82.5429768
2010,12,24,17,88.70290044
2010,12,24,18,126.7824284
2010,12,24,19,128.5744062
2010,12,24,20,149.8541424
2010,12,24,21,174.2698397
2010,12,24,22,141.5662451
2010,12,24,23,100.1267588
2010,12,25,0,212.4613663
2010,12,25,1,227.2451831
2010,12,25,2,268.0126777
2010,12,25,3,280.6685208
2010,12,25,4,298.5882987
2010,12,25,5,356.3795823
2010,12,25,6,458.858312
2010,12,25,7,379.5632949
2010,12,25,8,322.2200058
2010,12,25,9,375.3073477
2010,12,25,10,309.5641626
2010,12,25,11,264.2047249
2010,12,25,12,239.0050373
2010,12,25,13,310.7961474
2010,12,25,14,304.1882293
2010,12,25,15,320.8760224
2010,12,25,16,440.3785411
2010,12,25,17,405.0989784
2010,12,25,18,295.4523376
2010,12,25,19,203.7254746
2010,12,25,20,226.9091872
2010,12,25,21,617.6723433
2010,12,25,22,943.4763046
2010,12,25,23,984.2437993
2010,12,26,0,1080.338608
2010,12,26,1,1045.395041
2010,12,26,2,714.663141
2010,12,26,3,690.5834395
2010,12,26,4,587.5447168
2010,12,26,5,418.8748076
2010,12,26,6,334.0918586
2010,12,26,7,425.1467299
2010,12,26,8,463.6742523
2010,12,26,9,639.6240712
2010,12,26,10,1816.953477
2010,12,26,11,2735.902086
2010,12,26,12,2648.319171
2010,12,26,13,2780.477533
2010,12,26,14,2427.121913
2010,12,26,15,2093.926044
2010,12,26,16,1700.922915
2010,12,26,17,1350.143264
2010,12,26,18,1543.452867
2010,12,26,19,1684.907114
2010,12,26,20,1954.823768
2010,12,26,21,1958.743719
2010,12,26,22,1694.650993
2010,12,26,23,1815.94549
2010,12,27,0,1592.508259
2010,12,27,1,945.9402741
2010,12,27,2,900.0208433
2010,12,27,3,861.3813223
2010,12,27,4,843.01355
2010,12,27,5,846.8215028
2010,12,27,6,1100.050364
2010,12,27,7,949.3002325
2010,12,27,8,868.7732307
2010,12,27,9,593.5926418
2010,12,27,10,607.368471
2010,12,27,11,689.6874506
2010,12,27,12,685.2075062
2010,12,27,13,586.8727251
2010,12,27,14,344.6197281
2010,12,27,15,215.9333233
2010,12,27,16,149.1821507
2010,12,27,17,233.6291039
2010,12,27,18,476.5540926
2010,12,27,19,700.7753132
2010,12,27,20,846.9335014
2010,12,27,21,1448.366046
2010,12,27,22,1825.017377
2010,12,27,23,2076.342262
2010,12,28,0,2150.261345
2010,12,28,1,2152.165322
2010,12,28,2,1890.08857
2010,12,28,3,1554.54073
2010,12,28,4,1412.974485
2010,12,28,5,1173.521453
2010,12,28,6,961.5080811
2010,12,28,7,927.3485046
2010,12,28,8,910.8847087
2010,12,28,9,872.133189
2010,12,28,10,782.5342997
2010,12,28,11,738.7428425
2010,12,28,12,642.9840296
2010,12,28,13,622.9362781
2010,12,28,14,570.2969306
2010,12,28,15,522.025529
2010,12,28,16,436.6825869
2010,12,28,17,355.035599
2010,12,28,18,372.8433782
2010,12,28,19,426.4907132
2010,12,28,20,471.9621495
2010,12,28,21,601.2085474
2010,12,28,22,620.1363128
2010,12,28,23,760.6945704
2010,12,29,0,1647.611576
2010,12,29,1,2627.151434
2010,12,29,2,3108.521467
2010,12,29,3,3467.925012
2010,12,29,4,3661.906607
2010,12,29,5,3730.785753
2010,12,29,6,3715.889938
2010,12,29,7,3602.77134
2010,12,29,8,3525.044303
2010,12,29,9,3427.157517
2010,12,29,10,3472.180959
2010,12,29,11,3587.091534
2010,12,29,12,3626.96304
2010,12,29,13,3586.755539
2010,12,29,14,3710.514004
2010,12,29,15,3855.552206
2010,12,29,16,3782.417113
2010,12,29,17,3490.884727
2010,12,29,18,3535.684172
2010,12,29,19,3323.446802
2010,12,29,20,2913.083889
2010,12,29,21,2577.872045
2010,12,29,22,2270.88385
2010,12,29,23,1928.392096
2010,12,30,0,2032.10281
2010,12,30,1,1942.055926
2010,12,30,2,1645.483603
2010,12,30,3,1400.094644
2010,12,30,4,1099.602369
2010,12,30,5,999.6996077
2010,12,30,6,687.1114826
2010,12,30,7,646.1199907
2010,12,30,8,356.2675837
2010,12,30,9,184.4617134
2010,12,30,10,183.7897217
2010,12,30,11,162.1739897
2010,12,30,12,144.0302146
2010,12,30,13,118.0465367
2010,12,30,14,162.3979869
2010,12,30,15,277.1965639
2010,12,30,16,409.1309284
2010,12,30,17,467.3702065
2010,12,30,18,377.2113241
2010,12,30,19,235.6450789
2010,12,30,20,135.7423173
2010,12,30,21,92.73485046
2010,12,30,22,87.24691849
2010,12,30,23,80.86299762
2010,12,31,0,146.4941841
2010,12,31,1,157.5820466
2010,12,31,2,109.9826367
2010,12,31,3,68.76714756
2010,12,31,4,112.3346075
2010,12,31,5,190.061644
2010,12,31,6,219.5172789
2010,12,31,7,262.9727402
2010,12,31,8,138.0942882
2010,12,31,9,97.88678659
2010,12,31,10,146.0461896
2010,12,31,11,259.3887846
2010,12,31,12,343.1637461
2010,12,31,13,422.234766
2010,12,31,14,537.1453415
2010,12,31,15,593.4806432
2010,12,31,16,581.1607959
2010,12,31,17,774.5823983
2010,12,31,18,723.7350286
