Year,Month,Day,Hour,PGE_bay,PGE_valley,SCE,SDGE
2010,6,8,8,0.79515,95.10738506,239.7524089,39.83896974
2010,6,8,9,1.036235915,106.5604595,245.2986489,48.33522952
2010,6,8,10,1.169664085,112.1722639,247.1174404,52.85462833
2010,6,8,11,1.204225352,115.7530153,251.2842221,57.22300469
2010,6,8,12,1.204225352,114.4548988,249.5921505,55.47806985
2010,6,8,13,1.176166901,108.4533388,245.507411,50.56756676
2010,6,8,14,1.049602817,101.086743,239.3695717,41.30666165
2010,6,8,15,0.829109155,84.94518051,233.032383,30.52942693
2010,6,8,16,0.540817606,60.85867358,218.2703951,16.32258453
2010,6,8,17,0.21278662,29.54803029,175.9599347,0.564176484
2010,6,8,18,0.002047183,8.893900951,106.8140599,0
2010,6,8,19,0,0,106.8140599,0
2010,6,8,20,0,0,108.8075468,0
2010,6,8,21,0,0,106.6948841,0
2010,6,8,22,0,0,106.9332358,0
2010,6,8,23,0,0,71.94970808,0
2010,6,9,0,0,0,0,0
2010,6,9,1,0,0,0,0
2010,6,9,2,0,0,0,0
2010,6,9,3,0,0,0,0
2010,6,9,4,0,0,0,0
2010,6,9,5,0.011801408,11.50311596,0.059686968,0.059783208
2010,6,9,6,0.338628169,54.4384708,45.78939139,15.61858894
2010,6,9,7,0.477957042,73.75010964,184.882147,27.68944268
2010,6,9,8,0.793945775,93.69884995,237.0214377,38.77626014
2010,6,9,9,1.005046479,106.7275295,244.6984786,48.51813758
2010,6,9,10,1.140280986,112.6714732,248.3597249,53.87862963
2010,6,9,11,1.204225352,114.2508144,250.3020133,56.36944524
2010,6,9,12,1.204225352,113.5226363,259.7468297,53.74393956
2010,6,9,13,1.156538028,108.7414248,259.7483607,49.41320926
2010,6,9,14,1.052733803,98.62336988,254.8000876,42.62105893
2010,6,9,15,0.857890141,83.65808144,243.1023921,30.97516447
2010,6,9,16,0.53720493,61.53140308,228.6067266,16.18071603
2010,6,9,17,0.215556338,30.57789199,175.2884939,0.495508879
2010,6,9,18,0.002288028,8.935184474,106.3373565,0
2010,6,9,19,0,0,106.8140599,0
2010,6,9,20,0,0,106.5757082,0
2010,6,9,21,0,0,106.8140599,0
2010,6,9,22,0,0,106.9332358,0
2010,6,9,23,0,0,81.20208734,0
2010,6,10,0,0,0,0,0
2010,6,10,1,0,0,0,0
2010,6,10,2,0,0,0,0
2010,6,10,3,0,0,0,0
2010,6,10,4,0,0,0,0
2010,6,10,5,0.010838028,10.94715297,0.04913743,0.052140755
2010,6,10,6,0.339230282,53.72574784,46.28872923,15.11847047
2010,6,10,7,0.482533099,74.27246927,186.1403228,28.390062
2010,6,10,8,0.798160563,97.61784024,240.7858016,42.71364351
2010,6,10,9,1.019256338,109.1306113,247.4433443,51.40286138
2010,6,10,10,1.175444366,114.4111194,250.1834439,55.553602
2010,6,10,11,1.204225352,115.6175286,252.8235781,57.22300469
2010,6,10,12,1.204225352,115.7015784,260.4877928,57.05013189
2010,6,10,13,1.156778873,110.1513764,260.369482,51.74267297
2010,6,10,14,1.011669718,98.32572208,250.7206865,43.02521655
2010,6,10,15,0.732409859,83.08599793,233.0669885,31.61923899
2010,6,10,16,0.541419718,58.36341013,212.495832,16.29738745
2010,6,10,17,0.199540141,26.72904832,171.3479992,0.963586657
2010,6,10,18,0.001806338,8.084021341,107.2257583,0
2010,6,10,19,0,0,107.8108034,0
2010,6,10,20,0,0,107.5724517,0
2010,6,10,21,0,0,107.7566325,0
2010,6,10,22,0,0,54.19250712,0
2010,6,10,23,0,0,45.59017792,0
2010,6,11,0,0,0,0,0
2010,6,11,1,0,0,0,0
2010,6,11,2,0,0,0,0
2010,6,11,3,0,0,0,0
2010,6,11,4,0,0,0,0
2010,6,11,5,0.001926761,12.40679083,0.05356372,0.049938734
2010,6,11,6,0.193398592,55.76491755,64.3208706,15.53692954
2010,6,11,7,0.267458451,75.11977124,219.3884413,28.5835309
2010,6,11,8,0.623788732,96.49436843,242.578234,41.2141423
2010,6,11,9,0.896666197,107.1870629,248.2196244,49.68290329
2010,6,11,10,0.78515493,111.5069406,251.1236036,54.40649062
2010,6,11,11,1.04261831,114.960048,254.0536808,56.36404296
2010,6,11,12,0.964464085,111.9288499,261.7296893,54.82456197
2010,6,11,13,0.804904225,107.7046371,258.6916578,49.99215984
2010,6,11,14,0.517335211,97.89369095,254.3974744,42.98871889
2010,6,11,15,0.712660563,84.48637568,241.9571171,31.40128076
2010,6,11,16,0.437254225,55.07241712,223.1756026,16.47364268
2010,6,11,17,0.190267606,23.10289181,174.1845111,0.629567522
2010,6,11,18,0.005298592,4.698358476,109.2300793,0
2010,6,11,19,0,0,109.6959485,0
2010,6,11,20,0,0,109.5226019,0
2010,6,11,21,0,0,109.6417777,0
2010,6,11,22,0,0,109.6959485,0
2010,6,11,23,0,0,83.31475005,0
2010,6,12,0,0,0,0,0
2010,6,12,1,0,0,0,0
2010,6,12,2,0,0,0,0
2010,6,12,3,0,0,0,0
2010,6,12,4,0,0,0,0
2010,6,12,5,0.008309155,12.4545623,0.04913743,0.052140755
2010,6,12,6,0.191471831,55.29975874,44.13615418,14.24385087
2010,6,12,7,0.459291549,74.89264036,187.3060776,26.39903008
2010,6,12,8,0.792139437,95.20659497,242.557571,39.9556707
2010,6,12,9,1.028649296,107.6519537,248.3562843,48.20111795
2010,6,12,10,1.204225352,113.2323902,250.4608388,52.52292569
2010,6,12,11,1.204225352,115.3690357,254.3428668,56.42823021
2010,6,12,12,1.204225352,114.2889428,262.0090682,55.16951489
2010,6,12,13,1.180622535,109.7334065,256.3673857,50.48475649
2010,6,12,14,0.78756338,99.94040986,255.5480529,43.05807947
2010,6,12,15,0.65076338,83.4867138,245.7869988,31.0637795
2010,6,12,16,0.439903521,59.11991394,228.9184359,16.6746014
2010,6,12,17,0.214111268,28.98261687,176.6085704,0.621719515
2010,6,12,18,0.005298592,6.117089142,108.8075468,0
2010,6,12,19,0,0,108.7533759,0
2010,6,12,20,0,0,108.5150243,0
2010,6,12,21,0,0,108.7533759,0
2010,6,12,22,0,0,108.9917276,0
2010,6,12,23,0,0,82.02548409,0
2010,6,13,0,0,0,0,0
2010,6,13,1,0,0,0,0
2010,6,13,2,0,0,0,0
2010,6,13,3,0,0,0,0
2010,6,13,4,0,0,0,0
2010,6,13,5,0,5.818250626,0.050920926,0.048978658
2010,6,13,6,0.004335211,31.32020812,35.30899488,13.95077161
2010,6,13,7,0.031430282,48.47139778,157.0016022,26.37145496
2010,6,13,8,0.23843662,66.86533814,242.3365794,38.10224108
2010,6,13,9,0.440385211,77.369438,250.0924819,48.26032881
2010,6,13,10,0.43556831,86.72620213,255.0618154,53.0127652
2010,6,13,11,0.315025352,88.0689094,253.0822656,56.21277926
2010,6,13,12,0.468082394,87.6066363,237.3655434,53.21924067
2010,6,13,13,0.344769718,79.43686566,196.5526463,48.67087217
2010,6,13,14,0.282752113,70.50162699,217.140126,42.12282245
2010,6,13,15,0.26505,55.19394648,224.0531343,29.80676401
2010,6,13,16,0.150528169,33.01802143,158.7024992,16.04885941
2010,6,13,17,0.019508451,10.35349967,110.5786648,0.743846134
2010,6,13,18,0.000120423,0.052136913,52.77323115,0
2010,6,13,19,0,0,53.13075868,0
2010,6,13,20,0,0,53.06575368,0
2010,6,13,21,0,0,53.06575368,0
2010,6,13,22,0,0,22.03669722,0
2010,6,13,23,0,0,0,0
2010,6,14,0,0,0,0,0
2010,6,14,1,0,0,0,0
2010,6,14,2,0,0,0,0
2010,6,14,3,0,0,0,0
2010,6,14,4,0,0,0,0
2010,6,14,5,0.000120423,10.04722335,0.034226505,0.035293879
2010,6,14,6,0.075745775,37.27408397,13.67776867,14.82155089
2010,6,14,7,0.330680282,51.30120152,90.56207981,27.00663032
2010,6,14,8,0.646669014,71.90884042,156.6916236,40.02549778
2010,6,14,9,0.748546479,91.80566812,195.2224214,49.37332917
2010,6,14,10,0.826219014,93.41222865,231.1071622,55.3160016
2010,6,14,11,1.132453521,100.9136066,223.4455795,57.22300469
2010,6,14,12,0.916776761,96.73446467,205.5073763,56.45588164
2010,6,14,13,0.527089437,99.99427037,187.3860618,52.92602354
2010,6,14,14,0.561289437,89.76605735,191.0488877,44.37106741
2010,6,14,15,0.739514789,79.96292537,206.2438165,30.95173492
2010,6,14,16,0.352356338,57.17541409,174.1920176,16.91576885
2010,6,14,17,0.12018169,28.82049644,129.2129199,0.763458768
2010,6,14,18,0.004335211,8.389624785,105.6873065,0
2010,6,14,19,0,0,106.0990048,0
2010,6,14,20,0,0,77.72431949,0
2010,6,14,21,0,0,52.83823615,0
2010,6,14,22,0,0,52.89240699,0
2010,6,14,23,0,0,42.88163598,0
2010,6,15,0,0,0,0,0
2010,6,15,1,0,0,0,0
2010,6,15,2,0,0,0,0
2010,6,15,3,0,0,0,0
2010,6,15,4,0,0,0,0
2010,6,15,5,0.008309155,9.816731076,0.050877657,0.056582954
2010,6,15,6,0.312496479,50.04313113,37.16239815,15.19037648
2010,6,15,7,0.470611268,70.59692306,153.6994378,27.27792447
2010,6,15,8,0.793102817,88.06954163,238.3739935,40.07989964
2010,6,15,9,0.99324507,100.6708761,244.3272612,49.10991872
2010,6,15,10,1.063330986,107.9249819,249.5906263,51.22233997
2010,6,15,11,1.180140845,111.2125518,254.9459439,56.56518385
2010,6,15,12,1.105358451,110.4278638,230.3931886,54.56622761
2010,6,15,13,1.018654225,107.3184551,237.8471619,51.4109531
2010,6,15,14,1.01034507,95.06543468,237.1569311,40.40770905
2010,6,15,15,0.647271127,78.91134033,219.945543,29.84110397
2010,6,15,16,0.426897887,57.18027027,192.3752545,16.13474685
2010,6,15,17,0.208812676,25.43964911,130.5526224,0.599150338
2010,6,15,18,0.004455634,7.255407968,107.2257583,0
2010,6,15,19,0,0,107.5182808,0
2010,6,15,20,0,0,107.2799291,0
2010,6,15,21,0,0,107.5182808,0
2010,6,15,22,0,0,106.0990048,0
2010,6,15,23,0,0,64.8858307,0
2010,6,16,0,0,0,0,0
2010,6,16,1,0,0,0,0
2010,6,16,2,0,0,0,0
2010,6,16,3,0,0,0,0
2010,6,16,4,0,0,0,0
2010,6,16,5,0.007466197,11.60651067,0.039512091,0.037214031
2010,6,16,6,0.304909859,53.00496838,28.85371242,13.42412918
2010,6,16,7,0.46928662,73.23308939,167.1823405,26.83433602
2010,6,16,8,0.792982394,92.96905662,233.9044757,40.83902206
2010,6,16,9,1.020219718,105.3416073,245.7290652,49.94234173
2010,6,16,10,1.172554225,112.8148613,250.3470676,55.17071868
2010,6,16,11,1.204225352,114.0879007,248.2956593,57.15817739
2010,6,16,12,1.204225352,113.0708282,258.0136069,54.91623324
2010,6,16,13,1.180983803,106.8619895,259.5291802,52.26663827
2010,6,16,14,1.030335211,95.56918849,257.3963514,43.58970445
2010,6,16,15,0.819114085,82.88279569,246.3742526,30.9948448
2010,6,16,16,0.535519014,60.52141316,231.2837054,16.38500425
2010,6,16,17,0.22085493,29.7967415,185.2301554,1.101638233
2010,6,16,18,0.001565493,8.358291457,107.4532758,0
2010,6,16,19,0,0,108.1033259,0
2010,6,16,20,0,0,107.9299792,0
2010,6,16,21,0,0,108.5800293,0
2010,6,16,22,0,0,106.5757082,0
2010,6,16,23,0,0,82.78387583,0
2010,6,17,0,0,0,0,0
2010,6,17,1,0,0,0,0
2010,6,17,2,0,0,0,0
2010,6,17,3,0,0,0,0
2010,6,17,4,0,0,0,0
2010,6,17,5,0.008429577,12.07895826,0.076316486,0.084874431
2010,6,17,6,0.326947183,54.39722491,43.82701701,14.71009958
2010,6,17,7,0.424489437,73.38944293,185.4395695,28.02923704
2010,6,17,8,0.761070423,93.06960476,238.6664744,40.55827977
2010,6,17,9,1.041293662,106.9222552,245.7008264,49.65653196
2010,6,17,10,1.160271127,113.2306726,249.3505787,54.87606267
2010,6,17,11,1.204225352,115.3152896,251.1532486,57.22300469
2010,6,17,12,1.204225352,115.6252886,260.8762851,56.02910191
2010,6,17,13,1.166051408,110.3810814,260.9887468,49.24501621
2010,6,17,14,1.062488028,99.07371328,255.6674569,42.02327362
2010,6,17,15,0.818511972,84.2797413,245.0051823,31.41771653
2010,6,17,16,0.545514085,62.27695566,228.1463157,16.96431302
2010,6,17,17,0.228080282,31.648268,181.5313698,0.754932552
2010,6,17,18,0.002408451,9.593372539,107.1607533,0
2010,6,17,19,0,0,107.5182808,0
2010,6,17,20,0,0,107.2799291,0
2010,6,17,21,0,0,107.399105,0
2010,6,17,22,0,0,108.1033259,0
2010,6,17,23,0,0,69.95622121,0
2010,6,18,0,0,0,0,0
2010,6,18,1,0,0,0,0
2010,6,18,2,0,0,0,0
2010,6,18,3,0,0,0,0
2010,6,18,4,0,0,0,0
2010,6,18,5,0.008188732,11.35256545,0.029865119,0.026089456
2010,6,18,6,0.301417606,51.80463471,39.00591309,14.66089199
2010,6,18,7,0.445924648,70.15218097,184.9562484,26.99839212
2010,6,18,8,0.780458451,90.83822168,237.1924286,39.3403283
2010,6,18,9,0.986140141,104.0522849,244.8915307,47.80992874
2010,6,18,10,1.09536338,108.9162215,247.7790858,51.82572695
2010,6,18,11,1.183753521,112.1462399,247.1715145,53.5157639
2010,6,18,12,1.204225352,110.8197224,257.1957581,52.79360318
2010,6,18,13,1.131851408,105.5606802,257.7313845,48.5528148
2010,6,18,14,0.987223944,98.84495063,256.0577358,41.69014687
2010,6,18,15,0.838020423,82.45220516,247.7116412,31.01002385
2010,6,18,16,0.537927465,59.48055958,229.6058775,15.82644422
2010,6,18,17,0.212666197,29.44507964,181.8929762,0.760616696
2010,6,18,18,0.002288028,8.813478992,107.2257583,0
2010,6,18,19,0,0,108.9267226,0
2010,6,18,20,0,0,108.7533759,0
2010,6,18,21,0,0,109.403426,0
2010,6,18,22,0,0,107.2257583,0
2010,6,18,23,0,0,72.42641146,0
2010,6,19,0,0,0,0,0
2010,6,19,1,0,0,0,0
2010,6,19,2,0,0,0,0
2010,6,19,3,0,0,0,0
2010,6,19,4,0,0,0,0
2010,6,19,5,0.007225352,10.6214971,0.10873786,0.127132555
2010,6,19,6,0.304066901,50.89277388,20.21998408,13.71641577
2010,6,19,7,0.456762676,70.70786547,148.9180924,26.56980671
2010,6,19,8,0.744452113,92.01036213,234.3502488,39.68999053
2010,6,19,9,1.006009859,103.4528587,243.0609349,46.20552074
2010,6,19,10,1.107766901,110.1806384,249.5485282,52.65099494
2010,6,19,11,1.165569718,112.3053948,251.5340999,55.17698995
2010,6,19,12,1.197842958,111.2585214,259.9282204,53.53541469
2010,6,19,13,1.14473662,107.0954654,258.2118786,49.16971054
2010,6,19,14,1.003119718,97.16838498,256.2102017,41.48703043
2010,6,19,15,0.812009155,82.68228045,245.6628365,30.59071056
2010,6,19,16,0.525523944,61.40914063,229.3700057,16.41282308
2010,6,19,17,0.227237324,32.61094406,185.7024724,0.633560455
2010,6,19,18,0.001685915,11.03824316,100.5085743,0
2010,6,19,19,0,0,107.8108034,0
2010,6,19,20,0,0,107.5724517,0
2010,6,19,21,0,0,107.6916275,0
2010,6,19,22,0,0,106.2181807,0
2010,6,19,23,0,0,97.38833397,0
2010,6,20,0,0,0,0,0
2010,6,20,1,0,0,0,0
2010,6,20,2,0,0,0,0
2010,6,20,3,0,0,0,0
2010,6,20,4,0,0,0,0
2010,6,20,5,0.008670423,11.87060028,0.056228148,0.047096662
2010,6,20,6,0.291302113,54.00591732,48.05412729,14.82482746
2010,6,20,7,0.469888732,73.72505953,184.7792661,26.76621738
2010,6,20,8,0.782505634,93.8154569,236.579998,41.27083111
2010,6,20,9,0.999145775,105.2193419,247.2298852,49.96929156
2010,6,20,10,1.147385915,111.3414422,249.4706828,53.68071854
2010,6,20,11,1.204225352,114.4545902,251.5350944,55.75898815
2010,6,20,12,1.204225352,111.8748013,261.8186954,54.79738935
2010,6,20,13,1.181224648,108.4229749,258.1288683,51.18619187
2010,6,20,14,1.03551338,99.45338923,254.9825813,41.81426133
2010,6,20,15,0.759866197,82.35508313,245.9206319,31.38803048
2010,6,20,16,0.52106831,57.63046916,221.9969249,16.5691161
2010,6,20,17,0.229525352,26.09104816,175.5838441,1.110842656
2010,6,20,18,0.006141549,6.614448342,107.2799291,0
2010,6,20,19,0,0,107.4532758,0
2010,6,20,20,0,0,109.4575969,0
2010,6,20,21,0,0,107.5182808,0
2010,6,20,22,0,0,108.3416776,0
2010,6,20,23,0,0,86.96586459,0
2010,6,21,0,0,0,0,0
2010,6,21,1,0,0,0,0
2010,6,21,2,0,0,0,0
2010,6,21,3,0,0,0,0
2010,6,21,4,0,0,0,0
2010,6,21,5,0.000120423,9.500478967,0.035107436,0.035613904
2010,6,21,6,0.0171,40.35410425,35.02780817,14.24089433
2010,6,21,7,0.111752113,55.41775059,144.8963293,26.71249127
2010,6,21,8,0.322371127,72.17327173,235.2678244,39.52991874
2010,6,21,9,0.461940845,88.15277253,245.4703933,49.6264028
2010,6,21,10,0.380294366,93.51676139,254.0477556,54.90484157
2010,6,21,11,0.257583803,89.39231539,254.846252,55.66714948
2010,6,21,12,0.292988028,85.15917142,239.2965487,54.61771354
2010,6,21,13,0.320685211,80.22895233,221.29888,50.82339384
2010,6,21,14,0.224106338,74.73750463,164.0007122,43.77969122
2010,6,21,15,0.201828169,56.56693636,175.2780988,32.31024277
2010,6,21,16,0.165460563,33.78626075,152.3918913,15.89778649
2010,6,21,17,0.036849296,11.80781922,76.69213599,0.907194487
2010,6,21,18,0.00048169,0.142998297,52.77323115,0
2010,6,21,19,0,0,53.13075868,0
2010,6,21,20,0,0,0,0
2010,6,21,21,0,0,0,0
2010,6,21,22,0,0,0,0
2010,6,21,23,0,0,0,0
2010,6,22,0,0,0,0,0
2010,6,22,1,0,0,0,0
2010,6,22,2,0,0,0,0
2010,6,22,3,0,0,0,0
2010,6,22,4,0,0,0,0
2010,6,22,5,0.001685915,9.603105967,0.028081622,0.029251553
2010,6,22,6,0.100191549,41.40574198,47.36307167,13.93725422
2010,6,22,7,0.149564789,60.6186782,159.7352138,27.18431827
2010,6,22,8,0.237473239,82.21116207,217.8998649,40.40274127
2010,6,22,9,0.573692958,95.34743915,236.0102266,48.12030415
2010,6,22,10,0.479642958,100.1149959,208.0978431,55.20595101
2010,6,22,11,0.455678873,104.1985889,225.2773692,56.80162724
2010,6,22,12,0.530702113,104.1265892,249.9673974,57.22300469
2010,6,22,13,0.339471127,92.00744482,252.0821191,51.75506288
2010,6,22,14,0.649197887,80.85830139,244.4145163,44.40826051
2010,6,22,15,0.428222535,68.72135051,234.8908741,33.46364019
2010,6,22,16,0.248070423,50.8551769,216.8106176,17.24557473
2010,6,22,17,0.091400704,19.48623841,168.9420395,0.90247042
2010,6,22,18,0.002649296,3.300303442,106.5757082,0
2010,6,22,19,0,0,53.78080875,0
2010,6,22,20,0,0,53.6616329,0
2010,6,22,21,0,0,53.71580374,0
2010,6,22,22,0,0,23.86767157,0
2010,6,22,23,0,0,0,0
2010,6,23,0,0,0,0,0
2010,6,23,1,0,0,0,0
2010,6,23,2,0,0,0,0
2010,6,23,3,0,0,0,0
2010,6,23,4,0,0,0,0
2010,6,23,5,0.002288028,10.6149098,0.041273954,0.037854082
2010,6,23,6,0.12921338,43.46927687,57.86542791,14.75000306
2010,6,23,7,0.245059859,63.46083313,214.7269566,26.03435004
2010,6,23,8,0.2736,85.2493539,238.8912126,40.06127047
2010,6,23,9,0.469045775,96.90171826,245.607538,49.28602993
2010,6,23,10,0.539252113,107.8999032,248.6935031,53.72773273
2010,6,23,11,0.513842958,103.6131306,250.6440722,56.31542248
2010,6,23,12,0.472056338,100.3773152,259.8392054,56.49369756
2010,6,23,13,0.574897183,95.07388707,258.4951345,52.44654547
2010,6,23,14,0.328030986,94.93367965,255.3255404,44.78402696
2010,6,23,15,0.183403521,73.5704326,243.0949431,31.2810066
2010,6,23,16,0.103322535,53.23565484,230.0122474,16.61201428
2010,6,23,17,0.05081831,27.96921288,186.1823165,0.897784509
2010,6,23,18,0.003010563,8.737791278,101.9278503,0
2010,6,23,19,0,0,107.7566325,0
2010,6,23,20,0,0,107.5182808,0
2010,6,23,21,0,0,107.7566325,0
2010,6,23,22,0,0,107.8758084,0
2010,6,23,23,0,0,97.09581144,0
2010,6,24,0,0,0,0,0
2010,6,24,1,0,0,0,0
2010,6,24,2,0,0,0,0
2010,6,24,3,0,0,0,0
2010,6,24,4,0,0,0,0
2010,6,24,5,0.001806338,9.73079963,0.059665334,0.063585356
2010,6,24,6,0.217723944,49.58295494,51.22141662,14.0349826
2010,6,24,7,0.414614789,67.00026188,183.9982355,25.9488651
2010,6,24,8,0.632459155,85.96220331,237.821143,38.92410941
2010,6,24,9,0.877278169,101.6234047,243.6007192,46.9251508
2010,6,24,10,0.987103521,110.5315867,248.6862674,54.32422932
2010,6,24,11,0.922075352,110.9307596,248.5418532,53.65127004
2010,6,24,12,0.96518662,108.234165,256.2657406,52.66864926
2010,6,24,13,0.70061831,105.1902996,254.2589975,48.34624824
2010,6,24,14,0.496983803,94.13383905,252.4602113,41.97763923
2010,6,24,15,0.419792958,79.79069819,242.4169462,31.01256067
2010,6,24,16,0.517335211,59.82224113,228.2182282,16.48079771
2010,6,24,17,0.255777465,30.0984597,179.3813805,1.338416416
2010,6,24,18,0.003853521,7.455841919,101.9278503,0
2010,6,24,19,0,0,107.8108034,0
2010,6,24,20,0,0,107.5724517,0
2010,6,24,21,0,0,107.8108034,0
2010,6,24,22,0,0,107.98415,0
2010,6,24,23,0,0,94.56061619,0
2010,6,25,0,0,0,0,0
2010,6,25,1,0,0,0,0
2010,6,25,2,0,0,0,0
2010,6,25,3,0,0,0,0
2010,6,25,4,0,0,0,0
2010,6,25,5,0.008670423,11.25050897,0.030724415,0.030211629
2010,6,25,6,0.319962676,52.22473614,44.65426741,14.01269529
2010,6,25,7,0.479040845,71.7757035,184.364071,26.24606655
2010,6,25,8,0.796474648,90.77808999,238.6491256,37.95352035
2010,6,25,9,1.017811268,111.8699737,249.1551567,52.41250215
2010,6,25,10,1.120652113,115.8193926,248.9697903,54.90002642
2010,6,25,11,1.031298592,116.6803027,250.5414308,57.22300469
2010,6,25,12,1.204225352,117.1600421,260.9439981,57.22300469
2010,6,25,13,1.099698592,112.9244023,262.4246753,53.92699778
2010,6,25,14,0.887875352,104.9830722,258.3979143,47.58588141
2010,6,25,15,0.791898592,93.49700702,250.9495521,36.60393505
2010,6,25,16,0.654496479,68.02274448,227.973517,19.143062
2010,6,25,17,0.253128169,35.01370231,169.1359275,1.21686215
2010,6,25,18,0.005057746,9.843692943,102.751247,0
2010,6,25,19,0,0,106.9874066,0
2010,6,25,20,0,0,106.7490549,0
2010,6,25,21,0,0,106.9874066,0
2010,6,25,22,0,0,107.1607533,0
2010,6,25,23,0,0,98.56925826,0
2010,6,26,0,0,0,0,0
2010,6,26,1,0,0,0,0
2010,6,26,2,0,0,0,0
2010,6,26,3,0,0,0,0
2010,6,26,4,0,0,0,0
2010,6,26,5,0.001685915,7.551734098,0.060567899,0.060103233
2010,6,26,6,0.132585211,44.26860716,22.94479519,13.93045738
2010,6,26,7,0.347178169,65.16334756,143.4262044,24.60435344
2010,6,26,8,0.814056338,88.4871939,237.46672,38.58270631
2010,6,26,9,1.023350704,99.15219036,241.8061547,45.38376442
2010,6,26,10,1.17279507,108.0269782,244.4430614,50.13340305
2010,6,26,11,1.204225352,111.6425598,247.5416813,52.55444696
2010,6,26,12,1.10391338,108.7479248,259.5187375,50.28467537
2010,6,26,13,1.048037324,104.1144894,257.9536309,47.46150846
2010,6,26,14,0.953264789,106.5793694,259.2049046,48.16823165
2010,6,26,15,1.040932394,89.336933,245.4421319,35.51119599
2010,6,26,16,0.631375352,58.82315579,208.0761666,15.86734592
2010,6,26,17,0.234944366,30.85069743,168.5015862,0.865896439
2010,6,26,18,0.004455634,9.199564608,107.8108034,0
2010,6,26,19,0,0,107.8108034,0
2010,6,26,20,0,0,107.6374567,0
2010,6,26,21,0,0,106.044834,0
2010,6,26,22,0,0,96.85745975,0
2010,6,26,23,0,0,44.4200878,0
2010,6,27,0,0,0,0,0
2010,6,27,1,0,0,0,0
2010,6,27,2,0,0,0,0
2010,6,27,3,0,0,0,0
2010,6,27,4,0,0,0,0
2010,6,27,5,0.011078873,9.463750555,0.071976734,0.07186786
2010,6,27,6,0.316229577,47.4338815,18.85052635,12.45700747
2010,6,27,7,0.453992958,63.14737791,114.908198,23.89746285
2010,6,27,8,0.746258451,86.85379945,166.7488619,37.00859241
2010,6,27,9,0.950856338,100.0732337,194.488543,46.24923252
2010,6,27,10,1.11860493,108.5534489,239.3702454,53.06936908
2010,6,27,11,1.204225352,111.7575666,205.5388377,55.05129012
2010,6,27,12,1.204225352,110.6994921,232.0454353,53.75869026
2010,6,27,13,1.116919014,104.3126744,250.5264368,45.2571833
2010,6,27,14,1.07681831,97.11103212,250.7954987,42.61973205
2010,6,27,15,0.860659859,82.33129298,238.8343777,30.14056898
2010,6,27,16,0.544189437,60.75464512,215.6798577,16.38131658
2010,6,27,17,0.235064789,30.55278017,170.668824,0.8640526
2010,6,27,18,0.004576056,9.824093618,93.44469691,0
2010,6,27,19,0,0,106.6298791,0
2010,6,27,20,0,0,106.4565324,0
2010,6,27,21,0,0,106.6298791,0
2010,6,27,22,0,0,106.8682308,0
2010,6,27,23,0,0,106.5215374,0
2010,6,28,0,0,0,0,0
2010,6,28,1,0,0,0,0
2010,6,28,2,0,0,0,0
2010,6,28,3,0,0,0,0
2010,6,28,4,0,0,0,0
2010,6,28,5,0.010597183,8.125815169,0.050899292,0.052780806
2010,6,28,6,0.319360563,46.94695871,56.20030658,13.53522231
2010,6,28,7,0.459171127,67.8422049,214.3894444,26.27000691
2010,6,28,8,0.731566901,88.30853447,237.3407448,39.53849788
2010,6,28,9,0.973014085,101.7920417,243.9541186,47.46567495
2010,6,28,10,1.121856338,106.739137,248.0371885,52.48162518
2010,6,28,11,1.204225352,109.4266409,250.4721986,54.54190568
2010,6,28,12,1.204225352,110.9929431,249.712426,53.75989405
2010,6,28,13,1.195434507,104.4647694,251.0805691,50.92572319
2010,6,28,14,1.051890845,95.89320507,244.6381186,42.8285154
2010,6,28,15,0.838502113,81.90732437,232.8503663,30.43745039
2010,6,28,16,0.570923239,60.59295822,212.9163769,16.47535727
2010,6,28,17,0.265892958,30.99853986,167.3455078,1.302596957
2010,6,28,18,0.007827465,9.60620543,95.56819379,0
2010,6,28,19,0,0,107.6374567,0
2010,6,28,20,0,0,107.399105,0
2010,6,28,21,0,0,107.6916275,0
2010,6,28,22,0,0,107.98415,0
2010,6,28,23,0,0,103.2171162,0
2010,6,29,0,0,0,0,0
2010,6,29,1,0,0,0,0
2010,6,29,2,0,0,0,0
2010,6,29,3,0,0,0,0
2010,6,29,4,0,0,0,0
2010,6,29,5,0.012042254,8.232216018,0.056163244,0.058503106
2010,6,29,6,0.302380986,46.76345063,52.3987942,13.42428181
2010,6,29,7,0.446406338,69.71349179,214.0704672,25.50554375
2010,6,29,8,0.776484507,88.12428878,236.9215978,38.12685104
2010,6,29,9,1.025879577,102.1872993,242.8134913,46.70345197
2010,6,29,10,1.146783803,110.0707091,247.6489355,52.88443501
2010,6,29,11,1.204225352,113.0397252,249.0186654,54.18545522
2010,6,29,12,1.204225352,111.0874413,248.1797929,53.33055412
2010,6,29,13,1.002878873,106.4590729,244.0319437,49.00920426
2010,6,29,14,0.853916197,96.78921633,241.70846,42.41384371
2010,6,29,15,0.665695775,81.12884432,231.3202884,30.51564245
2010,6,29,16,0.52251338,58.19766789,212.5620472,10.45934856
2010,6,29,17,0.245661972,32.2114159,176.0653703,1.453511092
2010,6,29,18,0.007947887,10.04201944,94.33309866,0
2010,6,29,19,0,0,107.9299792,0
2010,6,29,20,0,0,107.6916275,0
2010,6,29,21,0,0,107.9299792,0
